,sorted_id,day_old,day1,day2,day3,day4,day5,diff,weight
61,202,0.7140000000000001,0.7179606801292273,0.7166776922558626,0.7178435582351292,0.7091085221208066,0.7206467615200896,0.0,0.0
62,203,0.698,0.6723620003939027,0.7030697624410664,0.7030355166375457,0.704637014525467,0.7045732074583327,0.0,0.0
63,116,3.508,3.4783656560595717,3.467992776568674,3.4636459883915496,3.5320778259148105,3.513975276727172,0.0,0.0
64,218,2.551,2.57767236355873,2.6161665135607493,2.6207967456355443,2.556556636521832,2.5566111575437827,0.0,0.0
65,49,0.91,0.9224908609928716,0.9110381105399816,0.9133858737248904,0.915403714197274,0.915403714197274,0.0,0.0
66,48,0.88,0.8805207815357307,0.8805207815357307,0.8923280929393774,0.9061416561482724,0.8853881244505857,0.0,0.0
67,91,0.99,0.9995852652158904,0.9964903819787662,0.9750174291778104,0.9712371497751074,0.9951181765835064,0.0,0.0
68,19,1.115,1.0816189824892979,1.1368265429423,1.129353645902171,1.1313571602459984,1.1196185374456082,0.0,0.0
69,208,0.674,0.6658709738541297,0.6658709738541297,0.6682949190995066,0.6762412043915607,0.6780258842705617,0.0,0.0
70,129,1.029,1.0335616759657666,1.0119268804314443,1.033082298783277,1.0290813731011192,1.032926805812688,0.0,0.0
71,80,0.856,0.8596790071003195,0.8596790071003195,0.8596790071003195,0.8596790071003195,0.8596790071003195,0.0,0.0
72,113,1.033,0.9719898433726653,0.9886003348706988,1.0381086691664743,1.0398257793653105,1.0360031688987743,0.0,0.0
73,119,1.103,1.0682982843940023,1.0775211557521045,1.075831378213676,1.076861460799692,1.105754831274719,0.0,0.0
74,76,0.97,0.9692724163305236,0.9692724163305236,0.9721997559046036,0.9721997559046036,0.9721997559046036,0.0,0.0
75,213,1.109,1.1077420668369526,1.0778368393504696,1.0871228419585441,1.1212850241095709,1.1105979301748379,0.0,0.0
76,21,1.086,1.08659626209125,1.08659626209125,1.08659626209125,1.08659626209125,1.08659626209125,0.0,0.0
77,69,1.158,1.1584782539532592,1.1584782539532592,1.1584782539532592,1.1584782539532592,1.1584782539532592,0.0,0.0
78,82,1.01,1.0084826837521048,1.0316446031677895,1.0424304613006106,1.0151470852062068,1.0103162594185802,0.0,0.0
79,8,0.879,0.8561054990212811,0.8665710863361257,0.8707532793997306,0.874276174913635,0.8791333741875794,0.0,0.0
80,67,0.95,0.9500224894267808,0.9500224894267808,0.9500224894267808,0.9500224894267808,0.9500224894267808,0.0,0.0
81,205,0.97,0.9700000286102296,0.9700000286102296,0.9700000286102296,0.9700000286102296,0.9700000286102296,0.0,0.0
82,15,0.951,0.9509999752044678,0.9509999752044678,0.9509999752044678,0.9509999752044678,0.9509999752044678,0.0,0.0
83,68,0.985,0.9849196074269162,0.9849196074269162,0.9849196074269162,0.9849196074269162,0.9849196074269162,0.0,0.0
84,183,1.435,1.4349183663721212,1.4349183663721212,1.4349183663721212,1.4349183663721212,1.4349183663721212,0.0,0.0
85,56,0.946,0.9457997475183068,0.9467868881612448,0.9470684727198604,0.9467868881612448,0.9457606593210682,0.0,0.0
86,85,0.959,0.9584954160433672,0.95732980150014,0.9524686340745117,0.9453270191302232,0.958570547284217,0.0,0.0
87,37,0.748,0.7360956912580365,0.7217662169682623,0.7280692226950631,0.7296235056143306,0.7472668754973626,0.0,0.0
88,93,0.934,0.943113954100944,0.9485893707921708,0.9273949681411782,0.9297260621784492,0.9331959990257479,0.0,0.0
89,103,3.508,3.3909970794721853,3.4778984940551223,3.4596746878485707,3.4953698886217954,3.506905790735107,0.0,0.0
90,196,0.76,0.7600542095939188,0.7600542095939188,0.7608694488970693,0.7851635009852114,0.758645417201307,0.0,0.0
91,72,1.154,1.1523053384735429,1.1523053384735429,1.1523053384735429,1.1523053384735429,1.1523053384735429,0.0,0.0
92,62,0.939,0.9350752122662224,0.9341156794680604,0.9399597341422008,0.93993885441787,0.937181794421114,0.0,0.0
93,77,0.478,0.4963762844019464,0.4963762844019464,0.4757682457358077,0.4757682457358077,0.4757682457358077,0.0,0.0
94,1,1.046,1.0380818812082888,1.0171666459246569,1.030581139511494,1.0324883321164045,1.0433086027031229,0.0,0.0
95,181,0.752,0.7324151105257127,0.732011998495995,0.746947000076098,0.7539261208365614,0.7489475951325263,0.0,0.0
96,99,1.4380000000000002,1.4708575736178937,1.4950937930932784,1.3954049235895274,1.422915602847971,1.4347969484656198,0.0,0.0
97,24,0.5820000000000001,0.5763095487819726,0.5677498615297356,0.563319074303421,0.5744161601280862,0.5785053643477036,0.0,0.0
98,79,0.991,0.9876263005580576,0.9876263005580576,0.9876263005580576,0.9865116679558796,0.9870396045243328,0.0,0.0
99,32,0.98,0.971510823341769,0.966893561655064,0.9759769251492512,0.9767980398961736,0.9759769251492512,0.0,0.0
100,65,0.992,0.9875451276242786,0.9875451276242786,0.9847547664210926,0.985716228095196,0.9863634329749978,0.0,0.0
101,31,0.979,0.9728589259504676,0.9728589259504676,0.9728589259504676,0.9740514826875316,0.9733450941338824,0.0,0.0
102,28,0.759,0.7811682922569898,0.7862450992894978,0.767448331990235,0.7301052124447802,0.7527796384909848,0.0,0.0
103,112,1.042,1.040278873612516,1.0533418264783174,1.031968520630866,1.044819749383738,1.0356200206242097,0.0,0.0
