,Date,unit_total,close,volume,amt,turn,NAV_adj,BBI,MA,MACD,BIAS,KDJ,stage_high,stage_low,risk_downside,fund_id
12,2018/10/8,46879700,1.735,786000,1379657,1.6766,1.7408,1.764,1.7774,-0.0179,-0.0144,75.054,FALSE,FALSE,-24.4051,135
13,2018/10/9,48879700,1.726,2797900,4867447,5.7241,1.7298,1.7554,1.7716,-0.0191,-0.5617,62.0927,FALSE,FALSE,-24.8828,135
14,2018/10/10,48879700,1.729,1268900,2164356,2.596,1.7161,1.7465,1.7602,-0.0196,-0.5893,51.1513,FALSE,FALSE,-25.4777,135
15,2018/10/11,49379700,1.633,1654900,2740591,3.3514,1.6455,1.7292,1.7278,-0.0274,-6.0234,35.159,FALSE,TRUE,-28.5435,135
16,2018/10/12,49379700,1.661,998300,1634487,2.0217,1.6455,1.7163,1.6968,-0.031,-4.2973,31.0679,FALSE,TRUE,-28.5435,135
0,2018/9/12,2824700,2.091,1100,2307,0.0389,2.0434,2.1272,2.1164,-0.0132,-2.3696,11.6973,FALSE,FALSE,-26.7809,136
1,2018/9/13,2824700,2.091,0,0,0,2.0719,2.1213,2.1096,-0.0153,-2.1258,7.7982,FALSE,FALSE,-25.7596,136
2,2018/9/14,2824700,2.091,0,0,0,2.0798,2.1154,2.1034,-0.0168,-1.9422,5.1988,FALSE,FALSE,-25.4766,136
3,2018/9/17,2824700,2.091,0,0,0,2.056,2.1117,2.0972,-0.0178,-1.6578,3.4659,FALSE,FALSE,-26.3294,136
4,2018/9/18,2824700,2.091,0,0,0,2.1054,2.1052,2.091,-0.0184,-0.8574,2.3106,FALSE,FALSE,-24.5593,136
5,2018/9/19,2824700,2.129,1100,2331,0.0389,2.1288,2.1099,2.0986,-0.0156,0.8328,23.0093,FALSE,FALSE,-23.7208,136
6,2018/9/20,2824700,2.093,3700,7762,0.131,2.1287,2.1094,2.099,-0.0161,-0.6684,16.4695,FALSE,FALSE,-23.7244,136
7,2018/9/21,2824700,2.188,19701,41738,0.6975,2.2017,2.1242,2.1184,-0.0087,3.5495,44.313,FALSE,FALSE,-21.1086,136
8,2018/9/25,2824700,2.162,1000,2155,0.0354,2.1776,2.1312,2.1326,-0.0049,2.1699,53.9406,FALSE,FALSE,-21.9722,136
9,2018/9/26,2824700,2.182,1100,2379,0.0389,2.2064,2.1441,2.1508,-0.0003,2.872,67.2319,FALSE,FALSE,-20.9402,136
10,2018/9/27,2824700,2.182,0,0,0,2.1995,2.149,2.1614,0.0033,2.63,76.0927,FALSE,FALSE,-21.1875,136
11,2018/9/28,2824700,2.185,10000,21825,0.354,2.2255,2.155,2.1798,0.0064,2.518,83.0309,FALSE,FALSE,-20.2558,136
12,2018/10/8,2824700,2.121,2300,4971,0.0814,2.1188,2.1511,2.1664,0.0036,-0.6014,64.5282,FALSE,FALSE,-24.0791,136
13,2018/10/9,2824700,2.121,0,0,0,2.1221,2.1435,2.1582,0.0014,-0.7177,51.7416,FALSE,FALSE,-23.9609,136
14,2018/10/10,2824700,2.101,100,210,0.0035,2.1241,2.1337,2.142,-0.002,-1.6923,36.9866,FALSE,FALSE,-23.8892,136
15,2018/10/11,2824700,2.035,1500,3055,0.0531,2.0362,2.1179,2.1126,-0.0099,-4.5721,28.2613,FALSE,TRUE,-27.0388,136
16,2018/10/12,2824700,2.076,9100,18619,0.3222,2.0807,2.1071,2.0908,-0.0127,-2.5924,29.8319,FALSE,TRUE,-25.4443,136
0,2018/9/12,117518900,2.591,504400,1309530,0.4292,0.800366,2.6381,2.6198,-0.0148,-2.6489,12.4983,FALSE,FALSE,-22.9028,137
1,2018/9/13,117818900,2.62,620400,1619122,0.5266,0.811619,2.6335,2.6186,-0.0156,-1.2346,17.1706,FALSE,FALSE,-21.8189,137
2,2018/9/14,117518900,2.634,1034100,2724273,0.8799,0.815081,2.6337,2.6154,-0.0149,-0.4566,23.8208,FALSE,FALSE,-21.4854,137
3,2018/9/17,117818900,2.61,1100000,2874328,0.9336,0.80658,2.6312,2.6128,-0.0161,-1.1083,22.1937,FALSE,FALSE,-22.3043,137
4,2018/9/18,117818900,2.673,1260400,3329295,1.0698,0.826241,2.6383,2.6256,-0.0118,1.2884,47.7546,FALSE,FALSE,-20.4104,137
5,2018/9/19,117818900,2.692,1178800,3169035,1.0005,0.835763,2.6478,2.6458,-0.0069,1.9568,59.2723,FALSE,FALSE,-19.4932,137
6,2018/9/20,117818900,2.702,473400,1277136,0.4018,0.835855,2.6613,2.6622,-0.0021,2.3453,69.5149,FALSE,FALSE,-19.4842,137
7,2018/9/21,116918900,2.791,1997757,5514760,1.7087,0.864791,2.6831,2.6936,0.0088,5.2512,79.5155,FALSE,FALSE,-16.6969,137
8,2018/9/25,118718900,2.765,1848800,5120574,1.5573,0.856197,2.6986,2.7246,0.0152,3.8173,81.7185,TRUE,FALSE,-17.5248,137
9,2018/9/26,119018900,2.805,2691700,7553790,2.2616,0.86813,2.7202,2.751,0.0231,4.8108,83.4046,TRUE,FALSE,-16.3753,137
10,2018/9/27,118718900,2.796,1150600,3218890,0.9692,0.865718,2.7307,2.7718,0.0284,3.9148,83.0456,TRUE,FALSE,-16.6076,137
11,2018/9/28,118418900,2.83,1505100,4251608,1.271,0.875982,2.748,2.7974,0.035,4.4634,86.6137,TRUE,FALSE,-15.619,137
12,2018/10/8,119918900,2.725,2701900,7406156,2.2531,0.835917,2.745,2.7842,0.0313,0.1746,74.4092,TRUE,FALSE,-19.4783,137
13,2018/10/9,123518900,2.712,4478700,12140432,3.6259,0.837494,2.7365,2.7736,0.027,-0.5835,58.0331,TRUE,FALSE,-19.3264,137
14,2018/10/10,123218900,2.712,1688700,4579987,1.3705,0.838236,2.7261,2.755,0.0234,-0.8198,43.963,FALSE,FALSE,-19.2549,137
15,2018/10/11,123518900,2.626,5348700,14062237,4.3303,0.803519,2.71,2.721,0.0134,-4.0117,34.0145,FALSE,FALSE,-22.5991,137
16,2018/10/12,123518900,2.663,3382700,8915527,2.7386,0.803519,2.7001,2.6876,0.0084,-2.6296,32.2188,FALSE,FALSE,-22.5991,137
0,2018/9/12,88576000,0.842,1597400,1348875,1.8034,0.838,0.8578,0.8532,-0.0029,-2.6027,21.4474,FALSE,FALSE,-21.122,138
1,2018/9/13,88576000,0.849,402700,341253,0.4546,0.8498,0.8554,0.8516,-0.0035,-1.5176,22.8453,FALSE,FALSE,-20.0113,138
2,2018/9/14,88576000,0.852,874700,747171,0.9875,0.8534,0.8547,0.8502,-0.0036,-0.9302,26.3413,FALSE,FALSE,-19.6724,138
3,2018/9/17,88576000,0.842,1340000,1134840,1.5128,0.8444,0.8531,0.847,-0.0045,-1.7598,21.1645,FALSE,FALSE,-20.5196,138
4,2018/9/18,88576000,0.865,1502200,1286416,1.6959,0.865,0.8549,0.85,-0.0034,0.9433,46.2525,FALSE,FALSE,-18.5806,138
5,2018/9/19,87576000,0.875,3323600,2898836,3.7951,0.8749,0.8583,0.8566,-0.0016,2.0309,61.6683,FALSE,FALSE,-17.6487,138
6,2018/9/20,87576000,0.876,2517000,2205165,2.8741,0.8749,0.863,0.862,-0.0001,2.1376,71.2709,FALSE,FALSE,-17.6487,138
7,2018/9/21,87576000,0.9,4573100,4082789,5.2219,0.9053,0.8693,0.8716,0.003,4.6005,78.3597,TRUE,FALSE,-14.7873,138
8,2018/9/25,87576000,0.897,2660900,2383374,3.0384,0.8963,0.8743,0.8826,0.0051,3.8495,81.5931,TRUE,FALSE,-15.6344,138
9,2018/9/26,86576000,0.908,3351000,3034716,3.8706,0.9088,0.8813,0.8912,0.0076,4.6284,83.562,TRUE,FALSE,-14.4578,138
10,2018/9/27,87576000,0.906,2430000,2200836,2.7747,0.9062,0.8849,0.8974,0.0093,3.9189,84.0414,TRUE,FALSE,-14.7026,138
11,2018/9/28,87576000,0.915,3225300,2951210,3.6829,0.9171,0.8899,0.9052,0.0112,4.3032,86.5831,TRUE,FALSE,-13.6766,138
12,2018/10/8,89576000,0.876,6323900,5596298,7.0598,0.8744,0.8879,0.9004,0.0095,-0.464,71.6461,TRUE,FALSE,-17.6958,138
13,2018/10/9,90576000,0.88,2745000,2410046,3.0306,0.8761,0.8856,0.897,0.0084,-0.3021,58.8752,TRUE,FALSE,-17.5358,138
14,2018/10/10,90576000,0.879,1839700,1615646,2.0311,0.8769,0.8824,0.8912,0.0073,-0.6686,45.0194,FALSE,FALSE,-17.4605,138
15,2018/10/11,96576000,0.848,7900000,6727834,8.1801,0.8407,0.8774,0.8796,0.004,-4.2259,34.9938,FALSE,FALSE,-20.8678,138
16,2018/10/12,96576000,0.86,5856100,4989548,6.0637,0.8407,0.8737,0.8686,0.0022,-2.8249,32.9077,FALSE,FALSE,-20.8678,138
0,2018/9/12,10187091000,0.793,79700,62991,0.0008,0.815818,0.8052,0.7998,-0.0104,-2.0685,17.3205,FALSE,TRUE,-25.5381,139
1,2018/9/13,10187091000,0.803,451900,359815,0.0044,0.824159,0.8048,0.7994,-0.0099,-0.5983,28.6201,FALSE,TRUE,-24.7768,139
2,2018/9/14,10187091000,0.805,129100,102377,0.0013,0.825395,0.8052,0.798,-0.0093,-0.2375,39.2555,FALSE,TRUE,-24.664,139
3,2018/9/17,10187091000,0.79,73900,58509,0.0007,0.816642,0.803,0.7968,-0.0099,-1.8329,33.5778,FALSE,FALSE,-25.4629,139
4,2018/9/18,10187091000,0.791,449500,357033,0.0044,0.828691,0.8008,0.7964,-0.0101,-1.3921,31.4761,FALSE,FALSE,-24.3632,139
5,2018/9/19,10185091000,0.808,2940900,2373382,0.0289,0.838062,0.8015,0.7994,-0.0089,0.7586,47.2467,FALSE,FALSE,-23.5078,139
6,2018/9/20,10184091000,0.809,107000,87350,0.0011,0.836929,0.8034,0.8006,-0.0077,0.9882,54.5747,FALSE,FALSE,-23.6112,139
7,2018/9/21,10181091000,0.832,2478200,2048880,0.0243,0.859791,0.8088,0.806,-0.0049,3.6007,69.7165,FALSE,FALSE,-21.5246,139
8,2018/9/25,10178091000,0.833,4486600,3725945,0.0441,0.855363,0.8128,0.8146,-0.0025,3.4247,76.8348,FALSE,FALSE,-21.9288,139
9,2018/9/26,10175091000,0.841,3139900,2628026,0.0309,0.863807,0.8185,0.8246,0,4.1056,82.1323,FALSE,FALSE,-21.158,139
10,2018/9/27,10175091000,0.838,121400,101876,0.0012,0.861439,0.8221,0.8306,0.0017,3.2868,83.8458,FALSE,FALSE,-21.3742,139
11,2018/9/28,10173091000,0.846,2314200,1948493,0.0227,0.874517,0.8262,0.838,0.0037,3.7082,87.5356,FALSE,FALSE,-20.1805,139
12,2018/10/8,10182091000,0.827,1224400,1003807,0.012,0.839092,0.8265,0.837,0.0037,1.0282,79.261,FALSE,FALSE,-23.4139,139
13,2018/10/9,10188091000,0.819,554200,449813,0.0054,0.834869,0.8246,0.8342,0.003,-0.1118,70.549,FALSE,FALSE,-23.7992,139
14,2018/10/10,10195091000,0.82,80700,65737,0.0008,0.832707,0.8223,0.83,0.0025,-0.1421,65.2618,FALSE,FALSE,-23.9966,139
15,2018/10/11,10208091000,0.768,4240100,3327212,0.0415,0.788322,0.8133,0.816,-0.0021,-6.2653,46.5041,FALSE,TRUE,-28.0477,139
16,2018/10/12,10208091000,0.771,3353000,2556095,0.0328,0.788322,0.8056,0.801,-0.0054,-5.7073,35.1226,FALSE,TRUE,-28.0477,139
0,2018/9/12,733175700,2.62,5634000,14748205,0.7684,2.177977,2.6463,2.6322,-0.0148,-1.6332,17.8366,FALSE,FALSE,-36.1309,140
1,2018/9/13,734175700,2.649,5455200,14379198,0.743,2.202088,2.6452,2.635,-0.0138,-0.3636,26.8216,FALSE,FALSE,-35.4239,140
2,2018/9/14,734175700,2.652,3881600,10289656,0.5287,2.208324,2.6468,2.636,-0.0126,-0.0879,33.8533,FALSE,FALSE,-35.241,140
3,2018/9/17,739175700,2.638,6726400,17758647,0.91,2.190615,2.6465,2.6366,-0.0127,-0.4654,34.6901,FALSE,FALSE,-35.7604,140
4,2018/9/18,739675700,2.676,4775300,12683199,0.6456,2.227114,2.6509,2.647,-0.0095,0.9684,55.9906,FALSE,FALSE,-34.69,140
5,2018/9/19,741675700,2.711,10988606,29720471,1.4816,2.251641,2.6612,2.6652,-0.0042,2.1637,68.3005,FALSE,FALSE,-33.9708,140
6,2018/9/20,741675700,2.702,4293500,11621853,0.5789,2.246819,2.6712,2.6758,-0.0006,1.8054,73.8522,FALSE,FALSE,-34.1122,140
7,2018/9/21,740675700,2.778,9006400,24688834,1.216,2.309092,2.6891,2.701,0.0082,4.2825,82.185,FALSE,FALSE,-32.286,140
8,2018/9/25,742175700,2.755,6366018,17531733,0.8578,2.290385,2.7007,2.7244,0.0132,3.0324,83.3341,FALSE,FALSE,-32.8346,140
9,2018/9/26,742175700,2.775,8113300,22597562,1.0932,2.30535,2.7166,2.7442,0.0185,3.368,82.7962,TRUE,FALSE,-32.3957,140
10,2018/9/27,742675700,2.779,3875900,10759278,0.5219,2.307512,2.7253,2.7578,0.0229,3.0563,82.9442,TRUE,FALSE,-32.3324,140
11,2018/9/28,743675700,2.801,5636900,15754211,0.758,2.334034,2.7381,2.7776,0.0277,3.3071,87.1397,TRUE,FALSE,-31.5546,140
12,2018/10/8,750675700,2.707,13441500,36703308,1.7906,2.251973,2.7344,2.7634,0.0237,-0.4261,72.4321,FALSE,FALSE,-33.961,140
13,2018/10/9,754675700,2.699,7593100,20543124,1.0061,2.241331,2.7254,2.7522,0.0197,-0.8723,55.4309,FALSE,FALSE,-34.2731,140
14,2018/10/10,757675700,2.709,5351600,14478829,0.7063,2.250643,2.7171,2.739,0.0171,-0.6783,42.5095,FALSE,FALSE,-34,140
15,2018/10/11,787175700,2.598,35491100,92807351,4.5087,2.148296,2.6989,2.7028,0.006,-4.6314,32.1212,FALSE,TRUE,-37.0014,140
16,2018/10/12,787175700,2.614,17905500,46367576,2.2747,2.148296,2.683,2.6654,-0.0015,-3.8617,28.5378,FALSE,TRUE,-37.0014,140
0,2018/9/12,7023021900,1.115,1081654200,1212465955,15.4015,1.169313,1.1457,1.1334,-0.0087,-3.8033,7.1415,FALSE,FALSE,-17.2812,141
1,2018/9/13,7020021900,1.139,989236900,1122720447,14.0916,1.19835,1.1441,1.1328,-0.0088,-1.3568,17.261,FALSE,FALSE,-15.2271,141
2,2018/9/14,7014021900,1.151,978118200,1122003656,13.9452,1.204095,1.1452,1.1334,-0.0078,-0.029,30.2573,FALSE,FALSE,-14.8207,141
3,2018/9/17,7005021900,1.139,618420900,704215499,8.8283,1.194172,1.1456,1.1348,-0.008,-0.7479,33.5049,FALSE,FALSE,-15.5226,141
4,2018/9/18,7001021900,1.153,1503273000,1715104783,21.4722,1.205975,1.1472,1.1394,-0.0068,0.6474,51.1245,FALSE,FALSE,-14.6877,141
5,2018/9/19,6979021900,1.168,999179600,1162765533,14.3169,1.226447,1.1505,1.15,-0.0047,1.9494,64.5428,FALSE,FALSE,-13.2394,141
6,2018/9/20,6950021900,1.171,842725900,988373900,12.1255,1.23167,1.1557,1.1564,-0.0027,2.2559,71.7465,FALSE,FALSE,-12.87,141
7,2018/9/21,6937021900,1.203,1111611300,1321058586,16.0243,1.254753,1.1641,1.1668,0.0014,4.677,80.7898,TRUE,FALSE,-11.2371,141
8,2018/9/25,6925021900,1.192,580348300,692008570,8.3805,1.254753,1.1692,1.1774,0.0037,3.3451,82.6988,TRUE,FALSE,-11.2371,141
9,2018/9/26,6925021900,1.203,954688200,1148845010,13.7861,1.258409,1.1761,1.1874,0.0064,3.886,83.76,TRUE,FALSE,-10.9784,141
10,2018/9/27,6906021900,1.196,1144315820,1373461537,16.5698,1.25538,1.1788,1.193,0.0079,2.808,81.6336,TRUE,FALSE,-11.1927,141
11,2018/9/28,6890021900,1.199,1023078740,1233753559,14.8487,1.265302,1.1824,1.1986,0.0092,2.559,81.4066,TRUE,FALSE,-10.4908,141
12,2018/10/8,6883021900,1.143,610587200,704777527,8.8709,1.195008,1.1763,1.1866,0.0056,-2.4258,59.0329,FALSE,FALSE,-15.4635,141
13,2018/10/9,6883021900,1.15,790289200,908989543,11.4817,1.20023,1.1701,1.1782,0.0033,-1.905,43.0083,FALSE,FALSE,-15.0941,141
14,2018/10/10,6878021900,1.151,766422400,885319691,11.1431,1.202737,1.164,1.1678,0.0016,-1.8197,32.7818,FALSE,FALSE,-14.9167,141
15,2018/10/11,6875021900,1.103,937117200,1039848627,13.6308,1.163255,1.1549,1.1492,-0.0037,-5.6727,23.0039,FALSE,TRUE,-17.7097,141
16,2018/10/12,6875021900,1.129,961073700,1077579725,13.9792,1.163255,1.1493,1.1352,-0.0056,-3.2838,23.9566,FALSE,TRUE,-17.7097,141
0,2018/9/12,1536300,113.132,55326,6252186,3.6012,114.559246,113.1497,113.1236,-0.0306,-0.0684,24.4363,TRUE,FALSE,-0.7262,142
1,2018/9/13,1526300,113.103,276390,31265556,18.1085,114.632116,113.1312,113.0976,-0.0325,-0.0916,21.1268,FALSE,FALSE,-0.663,142
2,2018/9/14,1516300,113.082,929500,105105493,61.3005,114.614911,113.1271,113.0856,-0.0352,-0.0948,18.5578,FALSE,FALSE,-0.678,142
3,2018/9/17,1506300,113.083,1083744,122595378,71.9474,114.694865,113.1093,113.0702,-0.0369,-0.0794,16.8623,FALSE,FALSE,-0.6087,142
4,2018/9/18,1506300,113.05,643286,72735398,42.7064,114.733324,113.088,113.09,-0.0404,-0.0784,15.1621,FALSE,FALSE,-0.5753,142
5,2018/9/19,1486300,113.088,635152,71829990,42.7338,114.727251,113.0865,113.0812,-0.0397,-0.0285,14.6849,FALSE,FALSE,-0.5806,142
6,2018/9/20,1486300,113.124,642500,72699465,43.2282,114.645273,113.0943,113.0854,-0.0358,0.0046,14.9886,FALSE,FALSE,-0.6516,142
7,2018/9/21,1476300,113.26,995100,112701798,67.405,114.703973,113.124,113.121,-0.0215,0.1261,39.159,FALSE,FALSE,-0.6008,142
8,2018/9/25,1476300,113.258,2432500,275579949,164.77,114.812266,113.152,113.156,-0.0102,0.1225,48.4137,FALSE,FALSE,-0.5069,142
9,2018/9/26,1466300,113.375,2834600,321260101,193.3165,114.889184,113.1966,113.221,0.0081,0.2087,61.725,FALSE,FALSE,-0.4403,142
10,2018/9/27,1466300,113.428,2866100,325068067,195.4648,114.942824,113.238,113.289,0.0266,0.2358,70.8217,FALSE,FALSE,-0.3938,142
11,2018/9/28,1466300,113.728,3488600,396450637,237.9186,115.031887,113.3274,113.4098,0.0647,0.4434,79.5941,FALSE,FALSE,-0.3166,142
12,2018/10/8,1486300,114,4860900,553126579,327.047,115.09666,113.4447,113.5578,0.1155,0.6194,83.3239,FALSE,FALSE,-0.2605,142
13,2018/10/9,1556300,113.995,4373500,498886595,281.0191,115.117914,113.5501,113.7052,0.1536,0.549,80.9708,FALSE,FALSE,-0.2421,142
14,2018/10/10,1566300,113.546,2934902,333434676,187.378,115.204953,113.5593,113.7394,0.1459,0.1188,66.4563,FALSE,FALSE,-0.1666,142
15,2018/10/11,1556300,113.938,4401700,500715013,282.8311,115.337535,113.6023,113.8414,0.1695,0.4014,67.3768,FALSE,FALSE,-0.0517,142
16,2018/10/12,1556300,114.067,4367210,498485089,280.6149,115.344619,113.6624,113.9092,0.1963,0.44,71.2479,FALSE,FALSE,-0.0456,142
0,2018/9/12,25208100,92.7024,9200,866295,0.0365,1.186116,92.3857,92.5954,0.4017,0.3509,87.1735,TRUE,FALSE,-0.0083,143
1,2018/9/13,25208100,92.6838,2600,244893,0.0103,1.186252,92.4356,92.6416,0.3972,0.2605,85.9771,TRUE,FALSE,0,143
2,2018/9/14,25208100,92.7418,24900,2346340,0.0988,1.186685,92.4806,92.679,0.3937,0.2734,82.3847,TRUE,FALSE,0,143
3,2018/9/17,25208100,92.7418,14600,1375259,0.0579,1.187427,92.5165,92.7066,0.3865,0.2343,79.573,TRUE,FALSE,0,143
4,2018/9/18,25208100,92.8501,22310,2104922,0.0885,1.187773,92.5676,92.744,0.3851,0.2935,83.6247,TRUE,FALSE,0,143
5,2018/9/19,25208100,92.8993,3200,301944,0.0127,1.187922,92.6144,92.7833,0.3836,0.2931,89.0831,TRUE,FALSE,0,143
6,2018/9/20,25208100,92.852,2400,226509,0.0095,1.188157,92.6547,92.817,0.3742,0.1934,86.7827,TRUE,FALSE,0,143
7,2018/9/21,25208100,92.853,4800,452488,0.019,1.188218,92.6897,92.8392,0.3627,0.1472,81.6262,TRUE,FALSE,0,143
8,2018/9/25,25208100,93.11,8100,754018,0.0321,1.188743,92.7533,92.9129,0.3701,0.365,69.9815,TRUE,FALSE,0,143
9,2018/9/26,25208100,93.198,98168,9199556,0.3894,1.188906,92.8331,92.9825,0.3786,0.4019,49.7968,TRUE,FALSE,0,143
10,2018/9/27,25208100,93.18,52800,4921533,0.2095,1.189384,92.9013,93.0386,0.3796,0.3306,36.2586,TRUE,FALSE,0,143
11,2018/9/28,25208100,93.215,6000,559291,0.0238,1.189987,92.9493,93.1112,0.3788,0.3186,27.3919,TRUE,FALSE,0,143
12,2018/10/8,25208100,93.25,31800,2964889,0.1261,1.191494,92.9963,93.1906,0.3766,0.307,21.6397,FALSE,FALSE,0,143
13,2018/10/9,25208100,93.229,5200,484392,0.0206,1.191896,93.0412,93.2144,0.369,0.2355,17.7096,FALSE,FALSE,0,143
14,2018/10/10,25208100,93.152,12900,1202444,0.0512,1.192286,93.0563,93.2052,0.3526,0.1159,14.74,FALSE,FALSE,0,143
15,2018/10/11,25208100,93.15,17900,1667971,0.071,1.193052,93.0632,93.1992,0.3357,0.0771,12.7512,FALSE,FALSE,0,143
16,2018/10/12,25208100,93.21,27200,2534587,0.1079,1.193052,93.0808,93.1982,0.3233,0.1093,9.5227,FALSE,FALSE,0,143
0,2018/9/12,2047600,96,35020,3365410,1.7103,1.053752,95.6893,95.7032,0.0128,0.347,27.1619,FALSE,TRUE,-0.0333,144
1,2018/9/13,2047600,96,2000,192000,0.0977,1.054142,95.684,95.7014,0.0377,0.3033,31.4413,FALSE,FALSE,0,144
2,2018/9/14,2047600,96,0,0,0,1.054407,95.782,95.8014,0.0568,0.2597,34.2942,FALSE,FALSE,0,144
3,2018/9/17,2047600,96,48410,4647360,2.3642,1.054764,95.8185,95.8014,0.0711,0.2161,36.1961,FALSE,FALSE,0,144
4,2018/9/18,1987600,96,66530,6393060,3.3473,1.054957,95.8341,96,0.0815,0.1725,37.4641,FALSE,FALSE,0,144
5,2018/9/19,1957600,96,30000,2880000,1.5325,1.054678,95.8911,96,0.0887,0.129,38.3094,FALSE,FALSE,-0.0264,144
6,2018/9/20,1957600,95.007,40,3800,0.002,1.054719,95.7516,95.8014,0.0142,-0.8642,25.6563,FALSE,FALSE,-0.0225,144
7,2018/9/21,1957600,95.007,0,0,0,1.05487,95.5912,95.6028,-0.0444,-0.7354,17.1042,FALSE,FALSE,-0.0082,144
8,2018/9/25,1957600,95.007,0,0,0,1.055347,95.4411,95.4042,-0.0898,-0.6487,11.4028,FALSE,FALSE,0,144
9,2018/9/26,1957600,95.007,0,0,0,1.055593,95.3843,95.2056,-0.1243,-0.606,7.6019,FALSE,FALSE,0,144
10,2018/9/27,1957600,95.007,0,0,0,1.055837,95.3171,95.007,-0.15,-0.5199,5.0679,FALSE,FALSE,0,144
11,2018/9/28,1957600,95.007,0,0,0,1.055977,95.2706,95.007,-0.1684,-0.5199,3.3786,FALSE,FALSE,0,144
12,2018/10/8,1957600,96,200,19200,0.0102,1.057383,95.3999,95.2056,-0.1016,0.5199,27.8518,FALSE,FALSE,0,144
13,2018/10/9,1957600,96,0,0,0,1.057374,95.5293,95.4042,-0.0482,0.5199,51.9012,FALSE,FALSE,-0.0009,144
14,2018/10/10,1957600,96,0,0,0,1.057573,95.6586,95.6028,-0.0058,0.5199,67.9341,FALSE,FALSE,0,144
15,2018/10/11,1957600,96,0,0,0,1.057711,95.7052,95.8014,0.0275,0.5199,78.6228,FALSE,FALSE,0,144
16,2018/10/12,1957600,96,0,0,0,1.057711,95.7518,96,0.0533,0.5199,85.7485,FALSE,FALSE,0,144
0,2018/9/12,756500,101.771,16800,1707301,2.2208,1.02046,102.1248,102.0226,-0.1366,-0.4529,36.0355,FALSE,FALSE,-1.1757,145
1,2018/9/13,756500,101.751,39900,4071184,5.2743,1.02078,102.0502,101.9352,-0.158,-0.4345,32.6629,FALSE,FALSE,-1.1447,145
2,2018/9/14,756500,101.98,27400,2795508,3.6219,1.0221,102.0382,101.8998,-0.1547,-0.1817,37.915,FALSE,FALSE,-1.0169,145
3,2018/9/17,746500,102.101,24900,2540500,3.3356,1.02252,102.0505,101.898,-0.1407,-0.0311,44.772,FALSE,FALSE,-0.9762,145
4,2018/9/18,746500,102.184,20930,2139834,2.8038,1.02169,102.0742,101.9574,-0.1215,0.0823,60.5271,FALSE,FALSE,-1.0566,145
5,2018/9/19,756500,102.168,52500,5365717,6.9399,1.0198,102.0924,102.0368,-0.1064,0.0847,64.7065,FALSE,FALSE,-1.2396,145
6,2018/9/20,756500,101.97,386600,39425065,51.1038,1.01809,102.0746,102.0806,-0.1091,-0.0757,60.8596,FALSE,FALSE,-1.4052,145
7,2018/9/21,746500,101.819,37600,3828245,5.0368,1.02001,102.0377,102.0484,-0.122,-0.1845,53.2364,FALSE,FALSE,-1.2193,145
8,2018/9/25,756500,101.99,51410,5243696,6.7958,1.02031,102.0196,102.0262,-0.1171,-0.0007,51.0624,FALSE,FALSE,-1.1902,145
9,2018/9/26,756500,102.03,74110,7561420,9.7964,1.02145,102.022,101.9954,-0.1088,0.0489,48.1241,FALSE,FALSE,-1.0798,145
10,2018/9/27,756500,102.14,62690,6403192,8.2868,1.02338,102.0469,101.9898,-0.0922,0.1544,50.3525,FALSE,FALSE,-0.8929,145
11,2018/9/28,756500,102.373,63490,6497411,8.3926,1.02413,102.1013,102.0704,-0.0596,0.343,63.5577,FALSE,FALSE,-0.8203,145
12,2018/10/8,756500,102.407,26510,2714704,3.5043,1.02532,102.1661,102.188,-0.0306,0.3242,74.1659,FALSE,FALSE,-0.705,145
13,2018/10/9,756500,102.532,55400,5679993,7.3232,1.02545,102.248,102.2964,0.0024,0.3826,82.7313,FALSE,FALSE,-0.6924,145
14,2018/10/10,756500,102.47,53810,5517849,7.113,1.02556,102.2877,102.3844,0.0232,0.2819,85.0548,FALSE,FALSE,-0.6818,145
15,2018/10/11,756500,102.639,52370,5370948,6.9227,1.02824,102.3451,102.4842,0.0528,0.4032,90.0365,FALSE,FALSE,-0.4222,145
16,2018/10/12,756500,102.814,81900,8420699,10.8262,1.02808,102.4123,102.5724,0.0893,0.5228,93.0151,FALSE,FALSE,-0.4377,145
0,2018/9/12,517300,99.501,20,1990,0.0039,1.015849,99.6514,99.8004,-0.1074,-0.1247,5.9984,FALSE,FALSE,-0.8115,146
1,2018/9/13,517300,99.501,10,995,0.0019,1.015987,99.6411,99.8004,-0.1142,-0.1248,4.0212,FALSE,FALSE,-0.798,146
2,2018/9/14,517300,99.501,0,0,0,1.017041,99.636,99.5006,-0.1183,-0.1249,2.703,FALSE,FALSE,-0.6951,146
3,2018/9/17,517300,99.5,1500,149250,0.29,1.016945,99.5682,99.5006,-0.1201,-0.1259,1.802,FALSE,FALSE,-0.7045,146
4,2018/9/18,517300,99.5,560,55720,0.1083,1.016562,99.5629,99.5006,-0.1203,-0.1259,1.2013,FALSE,FALSE,-0.7419,146
5,2018/9/19,517300,99.5,5650,561628,1.0922,1.016913,99.5576,99.5004,-0.119,-0.1259,29.767,FALSE,TRUE,-0.7076,146
6,2018/9/20,497300,99.5,20,1990,0.004,1.016796,99.5523,99.5002,-0.1166,-0.1259,53.1747,FALSE,TRUE,-0.719,146
