Date,unit_total,close,volume,amt,turn,NAV_adj,BBI,MA,MACD,BIAS,KDJ,stage_high,stage_low,risk_downside,fund_id
2018/10/10,675261600,5.598,919300,5141007,0.1361,1.592558,5.6173,5.669,0.0528,-0.7212,39.8464,TRUE,FALSE,-21.9351,112
2018/10/11,674761600,5.361,1862300,10105503,0.276,1.524054,5.5782,5.5914,0.0277,-4.8414,29.2878,FALSE,FALSE,-25.2931,112
2018/10/12,676261600,5.458,888300,4792828,0.1314,1.547144,5.5537,5.5192,0.0155,-3.0364,28.6371,FALSE,FALSE,-24.1612,112
2018/10/15,700761600,5.38,28843100,155313792,4.116,1.527974,5.5119,5.4766,-0.0004,-4.1553,23.705,FALSE,FALSE,-25.1009,112
2018/10/16,729761600,5.405,27673400,150322302,3.7921,1.535869,5.5026,5.4404,-0.0109,-3.485,21.8587,FALSE,FALSE,-24.7139,112
2018/10/17,758761600,5.445,29857100,162472134,3.935,1.546434,5.4886,5.4098,-0.0158,-2.2953,22.9346,FALSE,FALSE,-24.196,112
2018/10/18,786261600,5.346,28771800,154853645,3.6593,1.515165,5.4667,5.4068,-0.0274,-3.5497,28.4257,FALSE,TRUE,-25.7288,112
2018/10/19,787261600,5.536,844000,4549940,0.1072,1.571768,5.4806,5.4224,-0.021,0.2354,42.1841,FALSE,TRUE,-22.9542,112
2018/10/22,785761600,5.78,3297100,19024797,0.4196,1.637886,5.5264,5.5024,0.0038,4.6043,59.7145,FALSE,TRUE,-19.7132,112
2018/10/23,831261600,5.654,35802000,205022868,4.3069,1.602839,5.5629,5.5522,0.013,2.5793,66.2981,FALSE,FALSE,-21.4312,112
2018/10/24,871261600,5.746,42103900,243301759,4.8325,1.631126,5.6016,5.6124,0.0275,4.0078,72.6503,FALSE,FALSE,-20.0445,112
2018/10/25,871261600,5.831,2311900,13214874,0.2654,1.655523,5.6309,5.7094,0.0453,5.1578,80.1269,FALSE,FALSE,-18.8487,112
2018/10/26,871261600,5.769,10928000,62916487,1.2543,1.655523,5.6649,5.756,0.0538,3.773,82.5137,TRUE,FALSE,-18.8487,112
2018/9/26,15482700,1.047,5900,6172,0.0381,1.04,1.0495,1.049,-0.0059,-0.2224,81.8985,FALSE,FALSE,-51.0588,113
2018/9/27,15482700,1.049,11800,12145,0.0762,1.035,1.0496,1.048,-0.0055,-0.0238,83.291,FALSE,FALSE,-51.2941,113
2018/9/28,15482700,1.042,32400,33230,0.2093,1.043,1.0488,1.0444,-0.0057,-0.6515,81.2657,FALSE,FALSE,-50.9176,113
2018/10/8,15482700,1.01,2600,2636,0.0168,1.003,1.0417,1.038,-0.0083,-3.3184,66.4134,FALSE,FALSE,-52.8,113
2018/10/9,15482700,1.002,8500,8519,0.0549,0.997,1.0344,1.03,-0.011,-3.7079,44.2756,FALSE,FALSE,-53.0824,113
2018/10/10,15482700,1.01,24300,24387,0.1569,0.998,1.0292,1.0226,-0.0122,-2.6897,39.3762,FALSE,FALSE,-53.0353,113
2018/10/11,15482700,0.984,34500,33885,0.2228,0.946,1.0227,1.0096,-0.0152,-4.7742,31.4943,FALSE,TRUE,-55.4824,113
2018/10/12,15482700,0.978,2500,2441,0.0161,0.955,1.0154,0.9968,-0.0178,-4.7403,23.9924,FALSE,TRUE,-55.0588,113
2018/10/15,15482700,0.998,100,100,0.0006,0.944,1.0107,0.9944,-0.018,-2.3483,27.8093,FALSE,TRUE,-55.5765,113
2018/10/16,15482700,1.009,6300,6350,0.0407,0.924,1.0109,0.9958,-0.0172,-0.8597,34.9952,FALSE,FALSE,-56.5176,113
2018/10/17,15482700,1.04,1200,1249,0.0078,0.933,1.0175,1.0018,-0.0138,2.2029,54.8617,FALSE,FALSE,-56.0941,113
2018/10/18,15982700,1.025,275200,263025,1.7219,0.914,1.0198,1.01,-0.0122,0.8693,61.2967,FALSE,TRUE,-56.9882,113
2018/10/19,15982700,0.984,336800,313694,2.1073,0.932,1.0158,1.0112,-0.0141,-2.6626,56.1527,FALSE,TRUE,-56.1412,113
2018/10/22,16482700,0.984,109700,107598,0.6655,0.968,1.0093,1.0084,-0.0154,-2.1382,52.7233,FALSE,TRUE,-54.4471,113
2018/10/23,16482700,0.955,81700,78419,0.4957,0.95,0.9989,0.9976,-0.0186,-4.3326,43.1689,FALSE,TRUE,-55.2941,113
2018/10/24,16482700,0.96,71700,67622,0.435,0.946,0.9928,0.9816,-0.0204,-3.4286,38.0525,FALSE,FALSE,-55.4824,113
2018/10/25,16482700,0.944,85600,78762,0.5193,0.94,0.9831,0.9654,-0.0229,-4.5742,37.4895,FALSE,TRUE,-55.7647,113
2018/10/26,16482700,0.927,25100,23801,0.1523,0.94,0.9738,0.954,-0.026,-5.6328,33.8945,FALSE,TRUE,-55.7647,113
2018/9/26,15832100,1.027,98036,100082,0.6192,1.204232,1.0049,1.0114,0.0037,3.2161,77.5094,FALSE,FALSE,-35.1759,114
2018/9/27,15832100,1.032,7700,7819,0.0486,1.201898,1.0094,1.0182,0.0058,3.157,85.0063,FALSE,FALSE,-35.3015,114
2018/9/28,15832100,1.033,84636,86349,0.5346,1.213567,1.0144,1.0252,0.0074,2.5904,89.1033,FALSE,FALSE,-34.6734,114
2018/10/8,15832100,0.996,46800,47523,0.2956,1.164557,1.0115,1.0206,0.0057,-0.994,75.1679,FALSE,FALSE,-37.3116,114
2018/10/9,15832100,1.031,4300,4294,0.0272,1.165724,1.0127,1.0238,0.007,2.2057,80.4823,FALSE,FALSE,-37.2487,114
2018/10/10,15832100,1.024,7500,7552,0.0474,1.168058,1.0133,1.0232,0.0074,1.1608,78.8401,FALSE,FALSE,-37.1231,114
2018/10/11,15832100,1.028,29600,29097,0.187,1.117882,1.0173,1.0224,0.008,1.1728,82.358,FALSE,FALSE,-39.8241,114
2018/10/12,15832100,1.017,13100,13186,0.0827,1.137719,1.0163,1.0192,0.0075,-0.1146,81.1799,FALSE,FALSE,-38.7563,114
2018/10/15,15832100,1.01,33000,31961,0.2084,1.122549,1.0147,1.022,0.0064,-0.8994,77.6493,FALSE,FALSE,-39.5729,114
2018/10/16,15832100,0.984,26600,25620,0.168,1.116715,1.01,1.0126,0.0034,-3.3399,65.0995,FALSE,FALSE,-39.8869,114
2018/10/17,15832100,0.985,7700,7500,0.0486,1.123716,1.0045,1.0048,0.0012,-2.9716,57.1252,FALSE,FALSE,-39.5101,114
2018/10/18,15832100,0.959,102300,97859,0.6462,1.095711,0.9961,0.991,-0.0027,-5.0965,43.8306,FALSE,TRUE,-41.0176,114
2018/10/19,15832100,0.977,86400,82318,0.5457,1.128384,0.9923,0.983,-0.0043,-2.9149,41.8641,FALSE,TRUE,-39.2588,114
2018/10/22,15832100,1,79000,78433,0.499,1.172725,0.9926,0.981,-0.0037,-0.3653,50.1316,FALSE,TRUE,-36.8719,114
2018/10/23,15832100,0.985,105058,102834,0.6636,1.142386,0.993,0.9812,-0.0043,-1.4672,49.6909,FALSE,FALSE,-38.505,114
2018/10/24,15832100,0.986,11900,11741,0.0752,1.149388,0.9934,0.9814,-0.0047,-1.2848,50.4112,FALSE,FALSE,-38.1281,114
2018/10/25,15832100,0.993,15600,15121,0.0985,1.155222,0.9923,0.9882,-0.0044,-0.2678,57.6655,FALSE,TRUE,-37.8141,114
2018/10/26,15832100,0.986,4300,4274,0.0272,1.155222,0.9928,0.99,-0.0046,-0.6549,65.394,FALSE,TRUE,-37.8141,114
2018/9/26,41754400,1.635,71400,116808,0.171,1.68,1.6045,1.6066,0.0016,2.7709,76.3832,FALSE,FALSE,-14.0225,115
2018/9/27,41754400,1.637,18800,30397,0.045,1.676,1.6092,1.6186,0.0044,2.6225,79.1272,TRUE,FALSE,-14.2272,115
2018/9/28,41754400,1.675,111800,184440,0.2678,1.694,1.6203,1.638,0.0096,4.6221,86.0848,TRUE,FALSE,-13.306,115
2018/10/8,41754400,1.639,24600,40473,0.0589,1.618,1.6248,1.6406,0.0106,2.0389,79.714,TRUE,FALSE,-17.1955,115
2018/10/9,41754400,1.651,26000,42327,0.0623,1.62,1.6291,1.6474,0.0123,2.303,79.1366,TRUE,FALSE,-17.0931,115
2018/10/10,41754400,1.65,22600,36199,0.0541,1.615,1.6301,1.6504,0.0134,1.8519,77.5,TRUE,FALSE,-17.349,115
2018/10/11,41754400,1.518,25900,40165,0.062,1.547,1.6129,1.6266,0.0036,-6.0159,55.9259,TRUE,TRUE,-20.8291,115
2018/10/12,41754400,1.639,37000,58087,0.0886,1.576,1.6137,1.6194,0.0055,1.1624,63.9506,FALSE,TRUE,-19.3449,115
2018/10/15,41754400,1.625,55400,88000,0.1327,1.557,1.611,1.6166,0.0058,0.0513,66.7078,FALSE,TRUE,-20.3173,115
2018/10/16,41754400,1.619,37300,59604,0.0893,1.548,1.6194,1.6102,0.0055,-0.5274,67.4348,FALSE,FALSE,-20.7779,115
2018/10/17,42754400,1.605,114400,180884,0.2676,1.55,1.6142,1.6012,0.0041,-1.2814,65.3269,FALSE,FALSE,-20.6755,115
2018/10/18,42754400,1.605,0,0,0,1.51,1.6106,1.6186,0.003,-1.2206,63.9217,FALSE,FALSE,-22.7226,115
2018/10/19,42754400,1.6,13100,20070,0.0306,1.553,1.6118,1.6108,0.0016,-1.3513,65.0307,FALSE,TRUE,-20.522,115
2018/10/22,42754400,1.639,53300,86001,0.1247,1.606,1.6152,1.6136,0.0037,1.0429,74.8898,FALSE,TRUE,-17.8096,115
2018/10/23,42754400,1.61,19700,31178,0.0461,1.554,1.6137,1.6118,0.0029,-0.4124,76.9892,FALSE,TRUE,-20.4708,115
2018/10/24,42754400,1.626,155259,246473,0.3631,1.559,1.6164,1.616,0.0036,0.6448,81.0291,FALSE,FALSE,-20.2149,115
2018/10/25,42754400,1.597,7000,11160,0.0164,1.559,1.6118,1.6144,0.0017,-0.8742,78.9369,FALSE,FALSE,-20.2149,115
2018/10/26,42754400,1.6,8600,13608,0.0201,1.559,1.61,1.6144,0.0005,-0.4304,78.0371,FALSE,FALSE,-20.2149,115
2018/9/26,142448900,1.309,29400,38552,0.0206,1.3116,1.2901,1.2948,-0.0103,2.66,79.6475,FALSE,FALSE,-52.8761,116
2018/9/27,142448900,1.299,39000,50890,0.0274,1.299,1.292,1.2974,-0.0086,1.6498,78.774,FALSE,FALSE,-53.3288,116
2018/9/28,142448900,1.308,10100,13190,0.0071,1.3123,1.2945,1.3032,-0.0064,2.0413,82.2457,FALSE,FALSE,-52.8509,116
2018/10/8,142448900,1.266,62700,80113,0.044,1.2677,1.2898,1.2964,-0.008,-1.2737,65.6413,FALSE,FALSE,-54.4533,116
2018/10/9,142448900,1.259,41700,52770,0.0293,1.2644,1.2838,1.2882,-0.0097,-1.7813,43.7609,FALSE,FALSE,-54.5719,116
2018/10/10,142448900,1.261,10600,13331,0.0074,1.2641,1.2774,1.2786,-0.0108,-1.5933,31.9517,FALSE,FALSE,-54.5827,116
2018/10/11,142448900,1.181,605000,725106,0.4247,1.1831,1.2623,1.255,-0.0179,-7.4451,22.7196,FALSE,TRUE,-57.4929,116
2018/10/12,144448900,1.18,135200,156363,0.0936,1.1818,1.2478,1.2294,-0.0234,-7.0134,21.1705,FALSE,TRUE,-57.5396,116
2018/10/15,144448900,1.154,222800,260392,0.1542,1.1554,1.2282,1.207,-0.0294,-8.2671,14.9169,FALSE,TRUE,-58.4881,116
2018/10/16,144448900,1.125,721600,831375,0.4996,1.1266,1.2124,1.1802,-0.0362,-9.6506,10.8172,FALSE,TRUE,-59.5229,116
2018/10/17,144448900,1.131,725900,817717,0.5025,1.1313,1.1978,1.1542,-0.0406,-8.1297,10.8965,FALSE,TRUE,-59.354,116
2018/10/18,144448900,1.102,267000,296604,0.1848,1.1013,1.1808,1.1384,-0.0458,-9.2693,7.6152,FALSE,TRUE,-60.4319,116
2018/10/19,146448900,1.127,584600,645357,0.3992,1.1279,1.1733,1.1278,-0.0475,-6.0377,12.0142,FALSE,TRUE,-59.4762,116
2018/10/22,146448900,1.182,1144900,1352036,0.7818,1.1838,1.1743,1.1334,-0.0438,-0.6444,24.2531,FALSE,TRUE,-57.4678,116
2018/10/23,146448900,1.155,80400,93698,0.0549,1.1595,1.1745,1.1394,-0.0426,-1.8622,27.8439,FALSE,TRUE,-58.3408,116
2018/10/24,146448900,1.157,50300,58283,0.0343,1.1572,1.175,1.1446,-0.041,-0.9276,40.4762,FALSE,FALSE,-58.4235,116
2018/10/25,146448900,1.147,207000,236148,0.1413,1.1496,1.1692,1.1536,-0.0401,-0.9927,45.8113,FALSE,FALSE,-58.6965,116
2018/10/26,146448900,1.147,236900,271819,0.1618,1.1496,1.1668,1.1576,-0.0389,-0.1741,49.368,FALSE,FALSE,-58.6965,116
2018/9/26,7864687700,3.487,301578428,1051659669,3.8346,1.412667,3.4052,3.4356,0.0055,4.0042,79.9891,FALSE,FALSE,-31.6756,117
2018/9/27,7900987700,3.472,231202883,802583651,2.9263,1.407032,3.4145,3.454,0.0115,3.1108,80.9303,FALSE,FALSE,-31.9481,117
2018/9/28,7912087700,3.508,302266815,1056783601,3.8203,1.421666,3.4306,3.48,0.0189,3.6107,86.2452,FALSE,FALSE,-31.2404,117
2018/10/8,7941472900,3.341,429904746,1455777086,5.4134,1.360293,3.4172,3.4514,0.0112,-1.5108,68.0437,FALSE,FALSE,-34.2087,117
2018/10/9,7889887700,3.348,196570044,659150601,2.4914,1.359402,3.401,3.4312,0.0055,-1.4255,49.6802,FALSE,FALSE,-34.2518,117
2018/10/10,7944787700,3.346,263664079,882335127,3.3187,1.356402,3.383,3.403,0.0009,-1.5882,38.4007,FALSE,FALSE,-34.3969,117
2018/10/11,8126577800,3.174,667556837,2150656828,8.2145,1.291462,3.3515,3.3434,-0.0165,-6.4223,27.7862,FALSE,TRUE,-37.5378,117
2018/10/12,8270336000,3.233,500732547,1602829892,6.0546,1.310798,3.3282,3.2884,-0.0252,-4.4433,26.0834,FALSE,TRUE,-36.6026,117
2018/10/15,8316487700,3.186,292629244,939523911,3.5187,1.292475,3.2954,3.2574,-0.0355,-5.3804,20.6676,FALSE,TRUE,-37.4887,117
2018/10/16,8616687700,3.165,493884019,1573220157,5.7317,1.282017,3.2802,3.2208,-0.0448,-5.5059,15.1596,FALSE,FALSE,-37.9946,117
2018/10/17,9061687700,3.176,643736526,2044127833,7.1039,1.289111,3.26,3.1868,-0.0507,-4.4453,14.4992,FALSE,TRUE,-37.6515,117
2018/10/18,9354187700,3.106,593291440,1856470334,6.3425,1.258465,3.2339,3.1732,-0.0603,-5.7407,9.7674,FALSE,TRUE,-39.1337,117
2018/10/19,9619687700,3.185,673105315,2107742152,6.9972,1.29588,3.2281,3.1636,-0.0609,-2.5994,18.7521,FALSE,TRUE,-37.324,117
2018/10/22,9809587700,3.353,934186388,3089534700,9.5232,1.351862,3.2459,3.197,-0.0473,2.8501,43.1025,FALSE,TRUE,-34.6165,117
2018/10/23,10274729500,3.24,859975998,2826511885,8.3698,1.315662,3.2533,3.212,-0.045,0.0695,47.478,FALSE,TRUE,-36.3673,117
2018/10/24,10478969500,3.245,530668997,1729656791,5.0641,1.317689,3.2594,3.2258,-0.0424,0.4722,50.9561,FALSE,FALSE,-36.2693,117
2018/10/25,10456687700,3.261,528384552,1694329466,5.0531,1.320203,3.2531,3.2568,-0.0386,1.1947,55.0706,FALSE,FALSE,-36.1477,117
2018/10/26,10456687700,3.228,449965791,1458792282,4.3031,1.320203,3.2539,3.2654,-0.0377,0.4773,54.1099,FALSE,FALSE,-36.1477,117
2018/9/26,2946307400,1.479,21765932,32222091,0.7388,1.4816,1.446,1.457,0.001,3.747,78.3788,FALSE,FALSE,-31.4487,118
2018/9/27,2944307400,1.476,5218632,7692648,0.1772,1.4757,1.4502,1.4658,0.0037,3.1266,80.0842,FALSE,FALSE,-31.7216,118
2018/9/28,2944307400,1.492,4775032,7092395,0.1622,1.4909,1.4576,1.4772,0.007,3.7011,86.3992,FALSE,FALSE,-31.0184,118
2018/10/8,2962307400,1.427,23037700,33395238,0.7777,1.4271,1.4532,1.4672,0.0044,-1.0002,69.5736,FALSE,FALSE,-33.9703,118
2018/10/9,2976267300,1.429,7319400,10449270,0.2459,1.4261,1.4474,1.4606,0.0025,-1.0045,53.049,FALSE,FALSE,-34.0166,118
2018/10/10,2980307400,1.424,3512840,5005991,0.1179,1.4231,1.4401,1.4496,0.0005,-1.459,39.2122,FALSE,FALSE,-34.1554,118
2018/10/11,2997870800,1.349,21117900,29056569,0.7044,1.3554,1.4261,1.4242,-0.007,-6.4115,26.5981,FALSE,TRUE,-37.2877,118
2018/10/12,3002307400,1.377,8149000,11078222,0.2714,1.3753,1.4162,1.4012,-0.0106,-4.2586,25.2876,FALSE,TRUE,-36.367,118
2018/10/15,3019728600,1.362,6539600,8968930,0.2166,1.3563,1.4034,1.3882,-0.0145,-4.9159,21.0806,FALSE,TRUE,-37.2461,118
2018/10/16,3030307400,1.351,7641000,10372548,0.2522,1.3454,1.3976,1.3726,-0.0182,-5.2207,15.8315,FALSE,TRUE,-37.7504,118
2018/10/17,3058307400,1.355,13011300,17607056,0.4254,1.353,1.3893,1.3588,-0.0206,-4.2572,14.7738,FALSE,TRUE,-37.3988,118
2018/10/18,3256307400,1.328,12053000,16064467,0.3701,1.3212,1.3788,1.3546,-0.0244,-5.4187,11.2097,FALSE,TRUE,-38.8701,118
2018/10/19,3368876800,1.359,12867000,17147671,0.3819,1.3601,1.3766,1.351,-0.0247,-2.5166,20.1346,FALSE,TRUE,-37.0703,118
2018/10/22,3392307400,1.429,19743700,27969371,0.582,1.4184,1.3842,1.3644,-0.019,2.7934,41.3574,FALSE,TRUE,-34.3728,118
2018/10/23,3394307400,1.397,10227400,14330915,0.3013,1.3813,1.3894,1.3736,-0.0169,1.0671,47.9941,FALSE,TRUE,-36.0894,118
2018/10/24,3428307100,1.386,13205800,18351914,0.3852,1.3834,1.3922,1.3798,-0.0159,0.5198,49.8365,FALSE,FALSE,-35.9922,118
2018/10/25,3433642100,1.385,8631500,11734307,0.2514,1.3861,1.3886,1.3912,-0.015,0.7151,50.8299,FALSE,FALSE,-35.8673,118
2018/10/26,3433642100,1.375,5358100,7403226,0.156,1.3861,1.3874,1.3944,-0.015,0.2857,49.1448,FALSE,FALSE,-35.8673,118
2018/9/26,5429049800,3.77,32443242,122200171,0.5976,1.595363,3.6816,3.7136,0.0054,3.9785,81.0758,FALSE,FALSE,-30.1856,119
2018/9/27,5421893500,3.754,20814200,78109117,0.3839,1.589142,3.6921,3.734,0.0118,3.087,81.8283,FALSE,FALSE,-30.4578,119
2018/9/28,5424549800,3.791,17092348,64597727,0.3151,1.605436,3.7092,3.7616,0.0197,3.5462,86.7785,FALSE,FALSE,-29.7448,119
2018/10/8,5427249800,3.621,14825861,54420332,0.2732,1.536495,3.6959,3.7332,0.0121,-1.2926,69.1685,FALSE,FALSE,-32.7617,119
2018/10/9,5421849800,3.626,37253124,135079835,0.6871,1.535183,3.6795,3.7124,0.0064,-1.2886,50.7328,FALSE,FALSE,-32.8191,119
2018/10/10,5423649800,3.619,21625600,78311874,0.3987,1.531967,3.6603,3.6822,0.0013,-1.5774,38.425,FALSE,FALSE,-32.9598,119
2018/10/11,5475130000,3.443,86800400,301893762,1.5854,1.458371,3.6271,3.62,-0.0167,-6.1555,27.6342,FALSE,TRUE,-36.1805,119
2018/10/12,5761149800,3.507,307154500,1060094214,5.3315,1.480209,3.6032,3.5632,-0.0256,-4.2,26.189,FALSE,TRUE,-35.2248,119
2018/10/15,5814249800,3.446,86439800,299713760,1.4867,1.459472,3.5679,3.5282,-0.0371,-5.4228,19.9026,FALSE,TRUE,-36.1323,119
2018/10/16,5949249800,3.424,150878200,519833061,2.5361,1.447707,3.5505,3.4878,-0.0474,-5.5318,14.465,FALSE,TRUE,-36.6472,119
2018/10/17,6113792600,3.434,183952600,631591486,3.0088,1.455832,3.5275,3.4508,-0.0542,-4.5338,13.998,FALSE,TRUE,-36.2916,119
2018/10/18,6122949800,3.358,31177185,105692874,0.5092,1.42151,3.4991,3.4338,-0.0649,-5.8351,9.4251,FALSE,TRUE,-37.7935,119
2018/10/19,6156336000,3.447,57262400,194053686,0.9301,1.463534,3.4927,3.4218,-0.0655,-2.6042,18.7454,FALSE,TRUE,-35.9545,119
2018/10/22,6169413600,3.615,79463627,284676529,1.288,1.526592,3.5099,3.4556,-0.0518,2.4781,41.9802,FALSE,TRUE,-33.1951,119
2018/10/23,6265149800,3.508,141308600,504713690,2.2555,1.486007,3.5186,3.4724,-0.049,0.1142,47.6449,FALSE,TRUE,-34.9711,119
2018/10/24,6344349800,3.52,135038935,475419430,2.1285,1.488292,3.5264,3.4896,-0.0453,0.6985,52.7035,FALSE,FALSE,-34.8711,119
2018/10/25,6362349800,3.521,83533233,289118294,1.3129,1.490958,3.5195,3.5222,-0.0418,0.9799,56.1827,FALSE,FALSE,-34.7544,119
2018/10/26,6362349800,3.492,59916526,210560923,0.9417,1.490958,3.5203,3.5312,-0.0409,0.4531,55.4038,FALSE,FALSE,-34.7544,119
2018/9/26,1820381200,1.098,5506500,6044216,0.3025,1.0971,1.0712,1.08,0.0015,4.0347,67.721,FALSE,FALSE,-20.2225,120
2018/9/27,1820381200,1.091,5215600,5691375,0.2865,1.0929,1.0741,1.0854,0.0033,2.9326,71.3077,FALSE,FALSE,-20.5279,120
2018/9/28,1814381200,1.103,11853500,13020704,0.6533,1.1039,1.0792,1.0936,0.0056,3.5114,78.7621,FALSE,FALSE,-19.728,120
2018/10/8,1817381200,1.053,14034100,14897327,0.7722,1.0573,1.0751,1.0856,0.0034,-1.366,63.4837,FALSE,TRUE,-23.1166,120
2018/10/9,1817381200,1.054,8645300,9125343,0.4757,1.0567,1.0703,1.0798,0.0016,-1.3801,53.7046,FALSE,TRUE,-23.1603,120
2018/10/10,1817381200,1.053,11331000,11958473,0.6235,1.0543,1.0648,1.0708,0.0002,-1.5581,46.7787,FALSE,TRUE,-23.3348,120
2018/10/11,1817381200,1.001,11439600,11631799,0.6295,1.0051,1.0551,1.0528,-0.0051,-6.2075,33.2326,FALSE,TRUE,-26.9124,120
2018/10/12,1812710600,1.02,9259100,9359862,0.5108,1.0197,1.0481,1.0362,-0.0076,-4.1879,35.6685,FALSE,TRUE,-25.8508,120
2018/10/15,1844381200,1.005,13642900,13825996,0.7397,1.0057,1.0382,1.0266,-0.0108,-5.1589,33.9142,FALSE,TRUE,-26.8688,120
2018/10/16,1931381200,0.997,89167200,89026291,4.6168,0.9978,1.0333,1.0152,-0.0137,-5.4304,31.1152,FALSE,TRUE,-27.4433,120
2018/10/17,1943111600,1.003,12205000,12211986,0.6281,1.0032,1.0273,1.0052,-0.0154,-4.1796,30.6285,FALSE,FALSE,-27.0506,120
2018/10/18,1951924100,0.981,8990500,8871760,0.4606,0.9799,1.0195,1.0012,-0.0183,-5.5141,25.419,FALSE,FALSE,-28.7449,120
2018/10/19,1955381200,1.009,5748800,5673744,0.294,1.0084,1.0185,0.999,-0.0181,-2.118,32.3781,FALSE,TRUE,-26.6725,120
2018/10/22,1987784000,1.053,5982100,6242477,0.3009,1.0508,1.0234,1.0086,-0.0143,2.4651,51.1452,FALSE,TRUE,-23.5893,120
2018/10/23,2027381200,1.024,42121600,43881159,2.0776,1.0235,1.0261,1.014,-0.0134,0.2856,55.1324,FALSE,TRUE,-25.5745,120
2018/10/24,2097684100,1.026,11383100,11690727,0.5427,1.025,1.0281,1.0186,-0.0124,0.7034,58.4378,FALSE,FALSE,-25.4654,120
2018/10/25,2142263000,1.026,7894400,7983770,0.3685,1.0268,1.0261,1.0276,-0.0115,0.9346,60.6414,FALSE,FALSE,-25.3345,120
2018/10/26,2142263000,1.021,12160400,12427083,0.5676,1.0268,1.0266,1.03,-0.0111,0.7069,60.4923,FALSE,FALSE,-25.3345,120
2018/9/26,117802400,0.861,1000,861,0.0008,0.8653,0.8537,0.8474,-0.0077,1.8132,65.6392,FALSE,FALSE,-15.7777,121
2018/9/27,117802400,0.855,300,257,0.0003,0.862,0.8549,0.8524,-0.0069,0.9942,65.6893,FALSE,FALSE,-16.0989,121
2018/9/28,117802400,0.86,3100,2674,0.0026,0.8709,0.8563,0.8584,-0.0059,1.3852,70.1087,FALSE,FALSE,-15.2326,121
2018/10/8,117802400,0.842,11300,9506,0.0096,0.8338,0.8552,0.856,-0.0064,-0.8634,50.4088,FALSE,FALSE,-18.8437,121
2018/10/9,117802400,0.84,100,84,0.0001,0.8332,0.8525,0.8516,-0.0069,-0.8069,36.664,FALSE,FALSE,-18.9021,121
2018/10/10,117802400,0.838,1500,1254,0.0013,0.8313,0.8487,0.847,-0.0074,-0.7501,29.9523,FALSE,FALSE,-19.087,121
2018/10/11,117802400,0.787,64800,51258,0.055,0.7917,0.8388,0.8334,-0.0117,-6.3931,19.9682,FALSE,TRUE,-22.9414,121
2018/10/12,117802400,0.809,55300,43969,0.0469,0.8034,0.8328,0.8232,-0.0133,-3.5757,18.1367,FALSE,TRUE,-21.8026,121
2018/10/15,117802400,0.864,26000,21890,0.0221,0.7921,0.8353,0.8276,-0.0099,2.6331,28.9771,FALSE,TRUE,-22.9025,121
2018/10/16,117802400,0.864,0,0,0,0.7857,0.8429,0.8324,-0.0072,2.2889,36.204,FALSE,FALSE,-23.5254,121
2018/10/17,132802400,0.864,0,0,0,0.79,0.8483,0.8376,-0.005,2.1881,41.022,FALSE,FALSE,-23.1069,121
2018/10/18,132802400,0.864,200,173,0.0002,0.7714,0.8491,0.853,-0.0032,2.1679,44.234,FALSE,FALSE,-24.9173,121
2018/10/19,141802400,0.802,130200,103968,0.0918,0.7942,0.8429,0.8516,-0.0067,-4.609,35.0449,FALSE,TRUE,-22.6981,121
2018/10/22,156802400,0.836,164600,137056,0.105,0.8282,0.8413,0.846,-0.0066,-0.3774,36.7892,FALSE,TRUE,-19.3887,121
2018/10/23,156802400,0.842,44700,36791,0.0285,0.8063,0.8382,0.8416,-0.006,0.5173,39.3409,FALSE,TRUE,-21.5203,121
2018/10/24,189802400,0.803,18000,14454,0.0095,0.8075,0.8346,0.8294,-0.0086,-3.7651,35.2853,FALSE,FALSE,-21.4035,121
2018/10/25,240802400,0.8,9400,7514,0.0039,0.8089,0.8274,0.8166,-0.0108,-3.7401,31.4945,FALSE,FALSE,-21.2673,121
2018/10/26,240802400,0.794,1000,794,0.0004,0.8089,0.8188,0.815,-0.0128,-4.0387,27.1979,FALSE,FALSE,-21.2673,121
2018/9/26,1282250000,3.467,2924865,10157940,0.2281,0.832583,3.393,3.4194,0.0035,3.7015,50.7978,FALSE,FALSE,-20.5063,122
2018/9/27,1281350000,3.46,3382066,11723864,0.2639,0.829305,3.4025,3.4372,0.0096,3.0605,61.5332,FALSE,FALSE,-20.8193,122
2018/9/28,1281350000,3.496,2213641,7740732,0.1728,0.837872,3.4182,3.465,0.0171,3.5801,73.3056,FALSE,FALSE,-20.0014,122
2018/10/8,1281350000,3.344,4219923,14230756,0.3293,0.801737,3.408,3.4412,0.0107,-1.126,61.2063,FALSE,FALSE,-23.4515,122
2018/10/9,1281350000,3.339,3180620,10645502,0.2482,0.801163,3.3926,3.4212,0.0052,-1.3881,43.4113,FALSE,FALSE,-23.5063,122
2018/10/10,1281350000,3.34,4041053,13528080,0.3154,0.79944,3.3753,3.3958,0.0008,-1.4604,32.7247,FALSE,FALSE,-23.6708,122
2018/10/11,1283999800,3.264,3699080,11934752,0.2881,0.761127,3.3586,3.3566,-0.0086,-3.6979,32.095,FALSE,FALSE,-27.3288,122
2018/10/12,1284950000,3.231,4782159,15392256,0.3722,0.77247,3.3361,3.3036,-0.0186,-4.4342,28.5052,FALSE,FALSE,-26.2458,122
2018/10/15,1285850000,3.223,3442500,11044074,0.2677,0.761678,3.3103,3.2794,-0.0268,-4.3218,25.3435,FALSE,FALSE,-27.2763,122
