,day_old,day1,diff,stock_return
98,1.7180000000000002,1.712967872619629,-0.005032127380371287,-0.002929061338982123
186,0.424,0.4224759638309479,-0.001524036169052112,-0.0035944249270096983
32,1.003,0.9988357424736023,-0.004164257526397597,-0.004151802120037485
24,0.529,0.5267830491065979,-0.0022169508934021254,-0.004190833446884925
125,1.285,1.2790050506591797,-0.0059949493408202326,-0.004665330226319248
85,0.9790000000000001,0.9742159247398376,-0.004784075260162446,-0.004886695873506073
209,0.778,0.7741563320159912,-0.003843667984008814,-0.004940447280216985
17,0.768,0.7641317248344421,-0.0038682751655578773,-0.005036816621820153
182,1.011,1.0051079988479614,-0.005892001152038473,-0.0058278943145781146
114,1.571,1.5609935522079468,-0.010006447792053175,-0.0063694766340249365
138,0.802,0.7964690923690796,-0.005530907630920456,-0.006896393554763661
0,0.932,0.9255627393722534,-0.006437260627746633,-0.006906932004019992
215,2.5469999999999997,2.5293543338775635,-0.017645666122436232,-0.006928019679009122
35,0.8220000000000001,0.816126823425293,-0.005873176574707095,-0.007144983667526879
49,0.8590000000000001,0.8528366088867188,-0.006163391113281347,-0.0071750769654031965
188,0.691,0.6859821677207947,-0.00501783227920527,-0.007261696496679118
173,0.741,0.7354515790939331,-0.0055484209060668865,-0.00748774751156125
168,100.98,100.1352310180664,-0.8447689819335977,-0.008365705901501265
11,0.787,0.7802628874778748,-0.006737112522125277,-0.00856049875746541
23,0.871,0.8633217811584473,-0.007678218841552731,-0.008815406247477302
2,0.5920000000000001,0.5866924524307251,-0.005307547569274984,-0.008965451975126661
14,0.635,0.6292875409126282,-0.005712459087371835,-0.008995998562790292
101,3.2689999999999997,3.2369046211242676,-0.032095378875732106,-0.009818103051615817
22,0.745,0.7375606894493103,-0.007439310550689693,-0.009985651745892206
207,0.995,0.9845231771469116,-0.010476822853088374,-0.01052947020410892
46,1.128,1.115918755531311,-0.012081244468688856,-0.010710323110539767
57,1.1440000000000001,1.1310834884643555,-0.01291651153564466,-0.011290656936752323
216,1.7630000000000001,1.742913842201233,-0.020086157798767212,-0.011393169483135117
208,0.623,0.6158421635627747,-0.00715783643722534,-0.011489304072592842
113,0.9940000000000001,0.9824303388595581,-0.011569661140442,-0.011639498129217303
217,2.44,2.4115240573883057,-0.028475942611694283,-0.011670468283481264
39,1.129,1.1157985925674438,-0.013201407432556156,-0.01169300924052804
195,0.9890000000000001,0.9771754145622253,-0.01182458543777476,-0.011956102566000767
40,0.8170000000000001,0.807203471660614,-0.009796528339386046,-0.011990854760570435
18,1.055,1.0423173904418945,-0.012682609558105407,-0.012021430860763418
19,1.079,1.0655750036239624,-0.013424996376037557,-0.012442072637662241
197,0.732,0.7224119901657104,-0.009588009834289535,-0.013098374090559474
108,2.872,2.8338780403137207,-0.03812195968627918,-0.013273662843411973
185,0.96,0.9460914731025696,-0.013908526897430384,-0.014488048851489984
16,1.274,1.2550498247146606,-0.018950175285339377,-0.014874548889591348
200,1.3319999999999999,1.3120511770248413,-0.019948822975158542,-0.014976593825194102
196,0.715,0.7041782736778259,-0.010821726322174041,-0.015135281569474184
36,0.7759999999999999,0.7641315460205078,-0.0118684539794921,-0.015294399458108378
198,0.6629999999999999,0.6527873277664185,-0.010212672233581466,-0.015403728859097235
71,1.008,0.9920857548713684,-0.0159142451286316,-0.01578794159586468
78,0.7440000000000001,0.7320393323898315,-0.011960667610168563,-0.016076166142699678
201,1.713,1.6844019889831543,-0.02859801101684578,-0.016694694113745346
129,0.9440000000000001,0.928227961063385,-0.01577203893661505,-0.016707668365058315
177,0.547,0.5378208756446838,-0.009179124355316204,-0.016780848912826697
100,1.495,1.4693663120269775,-0.025633687973022568,-0.0171462795806171
204,1.026,1.0081114768981934,-0.017888523101806664,-0.01743520770156595
42,0.794,0.7798489928245544,-0.014151007175445596,-0.017822427173105282
81,1.061,1.0419870615005493,-0.019012938499450627,-0.017919828934449225
122,0.63,0.6185916662216187,-0.011408333778381352,-0.018108466314891034
191,0.619,0.6076719760894775,-0.011328023910522456,-0.01830052328032707
139,2.675,2.6254398822784424,-0.04956011772155744,-0.018527146811797176
20,0.72,0.7066424489021301,-0.013357551097869846,-0.01855215430259701
96,4.849,4.758144855499268,-0.09085514450073262,-0.018736882759482907
140,1.1640000000000001,1.1420341730117798,-0.02196582698822036,-0.018870985385069036
33,0.879,0.8623237013816833,-0.016676298618316654,-0.018971898314353416
111,5.898,5.785701751708984,-0.11229824829101531,-0.019040055661413244
8,0.794,0.7788780331611633,-0.015121966838836709,-0.019045298285688548
131,4.52,4.433170318603516,-0.08682968139648395,-0.019210106503646893
107,3.017,2.956653118133545,-0.06034688186645498,-0.02000228102965031
218,2.436,2.386793851852417,-0.04920614814758295,-0.020199568205083313
48,0.853,0.8355535268783569,-0.017446473121643047,-0.020453075171914477
38,0.836,0.8188610672950745,-0.017138932704925502,-0.02050111567574821
1,0.991,0.9701305627822876,-0.020869437217712394,-0.021058967929074062
102,2.47,2.417649507522583,-0.05235049247741719,-0.02119453136737538
124,1.35,1.3210232257843018,-0.02897677421569833,-0.021464277196813576
194,0.8759999999999999,0.8570448160171509,-0.01895518398284901,-0.021638337879964626
192,2.202,2.154306650161743,-0.04769334983825679,-0.021659105285311897
34,0.898,0.878251850605011,-0.019748149394989034,-0.021991257678161506
115,1.198,1.1713416576385498,-0.02665834236145015,-0.022252372588856553
109,3.2060000000000004,3.1346068382263184,-0.07139316177368205,-0.022268609411628833
132,1.93,1.886971116065979,-0.043028883934020934,-0.022294758515036754
112,0.972,0.9500057697296143,-0.021994230270385717,-0.022627808920149914
28,0.7090000000000001,0.6928775906562805,-0.016122409343719557,-0.022739646465048738
193,0.94,0.918265700340271,-0.02173429965972895,-0.023121595382690374
58,0.855,0.8351426124572754,-0.01985738754272459,-0.023225014669853324
127,1.254,1.2239383459091187,-0.03006165409088135,-0.02397261091776822
137,0.885,0.8636569380760193,-0.021343061923980722,-0.024116454151390646
105,0.51,0.4975716769695282,-0.01242832303047181,-0.024369260844062372
94,1.04,1.0146299600601196,-0.025370039939880407,-0.02439426917296193
64,1.0290000000000001,1.0038950443267822,-0.02510495567321791,-0.024397430197490678
110,3.3789999999999996,3.2960734367370605,-0.08292656326293901,-0.024541747044373785
180,0.877,0.8552536964416504,-0.02174630355834961,-0.024796241229589067
126,4.75,4.626130104064941,-0.1238698959350586,-0.02607787282843339
95,2.617,2.548553466796875,-0.06844653320312499,-0.026154578984763085
219,0.929,0.9044991135597229,-0.024500886440277148,-0.026373397675217597
118,3.63,3.5332694053649902,-0.09673059463500966,-0.02664754673140762
175,1.8,1.7507901191711426,-0.049209880828857466,-0.02733882268269859
133,1.7309999999999999,1.6836051940917969,-0.047394805908203,-0.02738001496718833
187,0.607,0.5901339054107666,-0.016866094589233382,-0.027785987791158786
84,0.8540000000000001,0.8301535844802856,-0.023846415519714448,-0.027923203184677337
119,1.056,1.0263687372207642,-0.02963126277923589,-0.02805990793488247
120,0.825,0.8015117049217224,-0.023488295078277543,-0.02847066070094248
75,0.659,0.6400344967842102,-0.018965503215789825,-0.028779215805447383
89,1.266,1.2295094728469849,-0.03649052715301515,-0.028823481163519075
104,4.093,3.969545602798462,-0.12345439720153806,-0.03016232523858736
29,0.728,0.705851674079895,-0.02214832592010496,-0.030423524615528795
97,2.594,2.514967918395996,-0.07903208160400377,-0.03046726353276938
117,1.4240000000000002,1.3803433179855347,-0.04365668201446549,-0.03065778231352913
211,0.6829999999999999,0.6607393026351929,-0.02226069736480707,-0.032592529084637
66,1.1079999999999999,1.0713139772415161,-0.03668602275848376,-0.0331101288433969
116,3.363,3.2502167224884033,-0.11278327751159667,-0.033536508329347806
212,0.9620000000000001,0.9288204312324524,-0.033179568767547685,-0.03449019622406204
30,0.905,0.8735477328300476,-0.03145226716995242,-0.03475388637563803
189,0.907,0.8753529191017151,-0.03164708089828494,-0.0348920406816813
176,0.8959999999999999,0.8641811609268188,-0.03181883907318106,-0.03551209717988958
99,1.48,1.4269624948501587,-0.05303750514984129,-0.03583615212827114
136,2.773,2.671976327896118,-0.10102367210388197,-0.03643118359317777
184,0.878,0.8457118272781372,-0.032288172721862796,-0.0367746841934656
190,0.877,0.8442776203155518,-0.032722379684448244,-0.037311721418983174
178,1.365,1.31400728225708,-0.05099271774291991,-0.037357302375765504
3,0.741,0.7131664752960205,-0.027833524703979484,-0.037562111611308346
50,0.888,0.854495644569397,-0.03350435543060304,-0.037730129989417834
103,3.3080000000000003,3.1822314262390137,-0.1257685737609866,-0.03801952048397418
90,0.932,0.8961429595947266,-0.03585704040527349,-0.03847321931896297
134,1.656,1.5916370153427124,-0.06436298465728751,-0.03886653662879681
205,0.89,0.8545366525650024,-0.03546334743499757,-0.039846457792132105
10,0.785,0.7529759407043457,-0.03202405929565433,-0.04079497999446411
92,0.821,0.7873730063438416,-0.0336269936561584,-0.0409585793619469
51,0.9279999999999999,0.8871248364448547,-0.0408751635551452,-0.04404651245166509
6,0.973,0.928436279296875,-0.044563720703124976,-0.04580032960238949
121,3.342,3.188767433166504,-0.15323256683349618,-0.045850558597694845
179,0.8959999999999999,0.854659914970398,-0.04134008502960196,-0.04613848775625219
214,1.204,1.144333004951477,-0.05966699504852291,-0.049557304857577165
5,0.826,0.7843045592308044,-0.04169544076919551,-0.05047874185132629
86,0.7290000000000001,0.6913325190544128,-0.03766748094558725,-0.05167006988420747
63,0.74,0.7004867196083069,-0.039513280391693106,-0.053396324853639335
174,1.5730000000000002,1.4880459308624268,-0.08495406913757342,-0.054007672687586404
7,0.963,0.9032735228538513,-0.05972647714614865,-0.062021263910850104
60,0.748,0.6973971724510193,-0.05060282754898071,-0.06765083896922555
