,Date,unit_total,close,volume,amt,turn,NAV_adj,BBI,MA,MACD,BIAS,KDJ,stage_high,stage_low,risk_downside,fund_id
13,2018-10-16,176318700.0,0.878,12000.0,10574.0,0.0068,0.407005,0.9582,0.9308,-0.0364,-10.7346,7.0486,False,True,-61.9657,130.0
14,2018-10-17,176318700.0,0.885,31000.0,27470.0,0.0176,0.410339,0.946,0.909,-0.0401,-8.9116,6.2443,False,True,-61.6541,130.0
15,2018-10-18,176318700.0,0.871,3200.0,2792.0,0.0018,0.398948,0.9329,0.8914,-0.0436,-9.1209,4.1629,False,True,-62.7186,130.0
16,2018-10-19,176318700.0,0.884,128100.0,110552.0,0.0727,0.398948,0.9254,0.8844,-0.0448,-6.521,8.2547,False,True,-62.7186,130.0
0,2018-09-19,1096500.0,5.292,5700.0,30173.0,0.5198,0.722804,5.189,5.1924,0.0056,1.5447,42.8978,False,False,-41.4146,131.0
1,2018-09-20,1096500.0,5.202,1400.0,7515.0,0.1277,0.722218,5.1944,5.1748,0.0063,-0.0416,36.0965,False,False,-41.462,131.0
2,2018-09-21,1096500.0,5.157,13800.0,72251.0,1.2585,0.732789,5.1881,5.1842,0.0031,-0.5528,27.8948,False,False,-40.6053,131.0
3,2018-09-25,1096500.0,5.125,6800.0,35466.0,0.6202,0.729985,5.1715,5.1792,-0.002,-0.9694,19.819,False,False,-40.8326,131.0
4,2018-09-26,1096500.0,5.184,7600.0,38969.0,0.6931,0.732913,5.1731,5.192,-0.0013,0.0676,24.6506,False,False,-40.5953,131.0
5,2018-09-27,1096500.0,5.238,4100.0,21255.0,0.3739,0.7234970000000001,5.1864,5.1812,0.0037,1.0888,31.4011,False,False,-41.3584,131.0
6,2018-09-28,1096500.0,5.219,5900.0,30675.0,0.5381,0.730432,5.1937,5.1846,0.0059,0.6153,34.6595,False,False,-40.7963,131.0
7,2018-10-08,1096500.0,5.22,3400.0,17700.0,0.3101,0.704914,5.1994,5.1972,0.0078,0.5345,36.8972,False,False,-42.8646,131.0
8,2018-10-09,1096500.0,5.219,10200.0,52903.0,0.9302,0.703435,5.1995,5.216,0.009,0.6299,38.8548,False,False,-42.9845,131.0
9,2018-10-10,1096500.0,5.115,6000.0,30974.0,0.5472,0.7027869999999999,5.1902,5.2022,0.0016,-1.3833,33.0994,False,False,-43.037,131.0
10,2018-10-11,1096500.0,5.21,15500.0,80542.0,1.4136,0.655465,5.1926,5.1966,0.0033,0.3515,35.7119,False,False,-46.8726,131.0
11,2018-10-12,1096500.0,5.28,10800.0,55450.0,0.985,0.651397,5.205,5.2088,0.0102,1.4393,49.7596,False,True,-47.2023,131.0
12,2018-10-15,1096500.0,5.214,3900.0,20138.0,0.3557,0.6403949999999999,5.212,5.2076,0.0103,0.2966,56.0607,False,True,-48.0941,131.0
13,2018-10-16,1096500.0,5.101,3000.0,15412.0,0.2736,0.6259100000000001,5.1939,5.184,0.0012,-1.718,59.2885,False,True,-49.2681,131.0
14,2018-10-17,1096500.0,5.078,6300.0,32682.0,0.5746,0.63115,5.1664,5.1766,-0.0078,-2.0369,57.0514,False,False,-48.8435,131.0
15,2018-10-18,1096500.0,5.25,15815.0,79186.0,1.4423,0.614507,5.1776,5.1846,-0.001,1.0782,64.0038,False,False,-50.1923,131.0
16,2018-10-19,1096500.0,5.25,7470.0,39072.0,0.6813,0.614507,5.1944,5.1786,0.0043,0.9712,68.6388,False,False,-50.1923,131.0
0,2018-09-19,362386100.0,4.814,3654472.0,17578278.0,1.0084,0.804434,4.8047,4.765,-0.0797,0.0139,30.5226,False,True,-21.3036,132.0
1,2018-09-20,363186100.0,4.818,1219343.0,5893435.0,0.3357,0.8039,4.8137,4.768,-0.0734,0.3436,45.8386,False,True,-21.3558,132.0
2,2018-09-21,369986100.0,4.908,8088834.0,39308831.0,2.1863,0.816114,4.8304,4.7994,-0.0605,2.2092,63.6236,False,False,-20.1609,132.0
3,2018-09-25,373586100.0,4.885,3549911.0,17299747.0,0.9502,0.814112,4.8414,4.8372,-0.0515,1.7108,72.3889,False,False,-20.3568,132.0
4,2018-09-26,374386100.0,4.892,4269583.0,20937226.0,1.1404,0.818317,4.8559,4.8634,-0.0432,1.8088,76.5495,False,False,-19.9455,132.0
5,2018-09-27,374786100.0,4.842,2533405.0,12363764.0,0.676,0.808289,4.854,4.869,-0.0403,0.66,73.1732,False,False,-20.9265,132.0
6,2018-09-28,375986100.0,4.897,5303015.0,25844243.0,1.4104,0.816114,4.8602,4.8848,-0.0332,1.6168,77.6874,False,False,-20.1609,132.0
7,2018-10-08,375186100.0,4.729,4705510.0,22502589.0,1.2542,0.789784,4.839,4.849,-0.0406,-1.8133,60.0327,False,False,-22.7368,132.0
8,2018-10-09,375586100.0,4.705,4152310.0,19667346.0,1.1056,0.787782,4.8135,4.813,-0.0479,-2.1457,42.0794,False,False,-22.9326,132.0
9,2018-10-10,376386100.0,4.707,2861805.0,13477747.0,0.7603,0.786964,4.786,4.776,-0.0529,-2.0293,33.3813,False,False,-23.0126,132.0
10,2018-10-11,375986100.0,4.351,4494998.0,20220401.0,1.1955,0.7321850000000001,4.7185,4.6778,-0.0846,-8.8939,24.1451,False,True,-28.3716,132.0
11,2018-10-12,374786100.0,4.34,5119576.0,22063085.0,1.366,0.72723,4.6525,4.5664,-0.1093,-8.4517,22.0903,False,True,-28.8564,132.0
12,2018-10-15,377986100.0,4.273,11676669.0,50265668.0,3.0892,0.7138140000000001,4.5722,4.4752,-0.1328,-8.9996,17.6314,False,True,-30.1688,132.0
13,2018-10-16,378386100.0,4.187,4695443.0,19880937.0,1.2409,0.697062,4.5148,4.3716,-0.1566,-9.8212,12.4799,False,True,-31.8076,132.0
14,2018-10-17,383986100.0,4.207,7657755.0,31851378.0,1.9943,0.702902,4.4611,4.2716,-0.1718,-8.2359,11.8852,False,True,-31.2363,132.0
15,2018-10-18,383986100.0,4.099,5260912.0,21757628.0,1.3701,0.68348,4.3968,4.2212,-0.1904,-9.2958,7.9235,False,True,-33.1364,132.0
16,2018-10-19,383986100.0,4.19,6679499.0,27390692.0,1.7395,0.68348,4.3687,4.1912,-0.1955,-6.0661,12.3406,False,True,-33.1364,132.0
0,2018-09-19,87090400.0,2.1,769600.0,1596681.0,0.8837,2.103,2.0617,2.0462,-0.0356,2.2354,61.6992,False,False,-18.3396,133.0
1,2018-09-20,87090400.0,2.065,112700.0,236606.0,0.1294,2.1018,2.0654,2.0554,-0.0328,0.6949,60.8947,False,False,-18.3862,133.0
2,2018-09-21,87090400.0,2.169,710400.0,1520979.0,0.8157,2.1748,2.0832,2.0834,-0.022,5.4576,73.2317,False,False,-15.5516,133.0
3,2018-09-25,87090400.0,2.164,676600.0,1462452.0,0.7769,2.1624,2.0964,2.1122,-0.0136,4.8577,80.0926,False,False,-16.0331,133.0
4,2018-09-26,86590400.0,2.22,1734100.0,3835582.0,2.0026,2.2224,2.1226,2.1436,-0.0024,6.8035,83.2197,False,False,-13.7033,133.0
5,2018-09-27,86590400.0,2.216,317300.0,703178.0,0.3664,2.2148,2.138,2.1668,0.006,5.7588,84.4415,False,False,-13.9984,133.0
6,2018-09-28,86590400.0,2.238,412200.0,916125.0,0.476,2.2356,2.1554,2.2014,0.0143,5.9325,88.2559,False,False,-13.1907,133.0
7,2018-10-08,86590400.0,2.143,606500.0,1309465.0,0.7004,2.1239,2.154,2.1962,0.0131,1.0611,77.7673,False,False,-17.5281,133.0
8,2018-10-09,86590400.0,2.15,314900.0,676081.0,0.3637,2.1388,2.1503,2.1934,0.0126,0.8719,71.7351,False,False,-16.9495,133.0
9,2018-10-10,88090400.0,2.118,1212400.0,2565907.0,1.3763,2.1066,2.1398,2.173,0.0094,-0.9741,58.2291,False,False,-18.1998,133.0
10,2018-10-11,88090400.0,2.012,1281300.0,2612646.0,1.4545,2.0173,2.1187,2.1322,-0.0016,-5.9007,41.5431,False,False,-21.6674,133.0
11,2018-10-12,88090400.0,2.067,379845.0,771700.0,0.4312,2.062,2.1053,2.098,-0.0058,-3.3435,37.5527,False,False,-19.9317,133.0
12,2018-10-15,88090400.0,2.028,82200.0,168714.0,0.0933,2.0372,2.0869,2.075,-0.0122,-4.9004,29.8341,False,False,-20.8947,133.0
13,2018-10-16,88090400.0,2.018,165300.0,334421.0,0.1876,2.0131,2.0804,2.0486,-0.0178,-5.1952,23.4608,False,False,-21.8305,133.0
14,2018-10-17,88090400.0,1.983,725600.0,1444431.0,0.8237,1.9828,2.0613,2.0216,-0.0248,-6.1561,19.7502,False,True,-23.007,133.0
15,2018-10-18,88090400.0,1.95,339900.0,663945.0,0.3859,1.9473,2.042,2.0092,-0.0326,-6.9323,14.7172,False,True,-24.3855,133.0
16,2018-10-19,88090400.0,2.024,525100.0,1036130.0,0.5961,1.9473,2.0388,2.0006,-0.0325,-2.6416,21.4595,False,True,-24.3855,133.0
0,2018-09-19,19452500.0,1.637,22400.0,36449.0,0.1152,1.6405,1.6084,1.6134,0.0043,2.0203,67.5225,False,False,-21.6721,134.0
1,2018-09-20,19452500.0,1.637,8000.0,13127.0,0.0411,1.6415,1.6154,1.6204,0.0062,2.0362,74.7927,False,False,-21.6243,134.0
2,2018-09-21,19452500.0,1.67,43400.0,72780.0,0.2231,1.7031,1.6246,1.6328,0.0103,3.7589,76.1086,False,False,-18.6832,134.0
3,2018-09-25,19452500.0,1.678,75500.0,127035.0,0.3881,1.6815,1.6337,1.649,0.0141,3.7885,79.0855,False,False,-19.7145,134.0
4,2018-09-26,19452500.0,1.707,370400.0,632588.0,1.9041,1.6992,1.6476,1.6658,0.0192,5.0138,83.258,True,False,-18.8694,134.0
5,2018-09-27,19452500.0,1.693,168000.0,283632.0,0.8636,1.6941,1.6554,1.677,0.0218,3.6689,82.0636,True,False,-19.1129,134.0
6,2018-09-28,19452500.0,1.702,161400.0,276218.0,0.8297,1.7143,1.6636,1.69,0.0244,3.549,83.2424,True,False,-18.1484,134.0
7,2018-10-08,19452500.0,1.638,324300.0,534535.0,1.6671,1.6444,1.6593,1.6836,0.021,-0.6871,66.2387,True,False,-21.4859,134.0
8,2018-10-09,19452500.0,1.64,284200.0,466160.0,1.461,1.6422,1.6546,1.676,0.0182,-0.7564,50.8258,True,False,-21.5909,134.0
9,2018-10-10,19452500.0,1.642,262600.0,430411.0,1.35,1.648,1.6489,1.663,0.0161,-0.8055,37.6718,False,False,-21.314,134.0
10,2018-10-11,19452500.0,1.587,22240.0,35842.0,0.1143,1.5828,1.6392,1.6418,0.0098,-4.0798,25.1145,False,False,-24.427,134.0
11,2018-10-12,19452500.0,1.612,10500.0,16773.0,0.054,1.6131,1.633,1.6238,0.0067,-2.5147,23.0087,False,False,-22.9803,134.0
12,2018-10-15,19452500.0,1.612,0.0,0.0,0.0,1.5929,1.6263,1.6186,0.0043,-2.3918,21.6048,False,False,-23.9448,134.0
13,2018-10-16,19952500.0,1.597,363700.0,580842.0,1.8228,1.5986,1.6241,1.61,0.0011,-3.1045,16.9095,False,False,-23.6727,134.0
14,2018-10-17,19952500.0,1.583,158300.0,252830.0,0.7934,1.609,1.6172,1.5982,-0.0025,-3.5295,11.273,False,False,-23.1761,134.0
15,2018-10-18,19952500.0,1.593,100.0,159.0,0.0005,1.5757,1.6119,1.5994,-0.0045,-2.4992,10.4393,False,False,-24.766,134.0
16,2018-10-19,19952500.0,1.631,40700.0,64391.0,0.204,1.5757,1.6153,1.6032,-0.003,0.2151,27.9333,False,False,-24.766,134.0
0,2018-09-19,47379700.0,1.717,483000.0,824197.0,1.0194,1.7166,1.7238,1.6924,-0.0498,-1.0802,28.5498,False,True,-25.456,135.0
1,2018-09-20,47379700.0,1.713,241400.0,415023.0,0.5095,1.714,1.7257,1.691,-0.0476,-0.9063,36.1761,False,True,-25.5689,135.0
2,2018-09-21,47379700.0,1.761,452100.0,786263.0,0.9542,1.7578,1.7333,1.7058,-0.0415,1.954,53.747,False,False,-23.6668,135.0
3,2018-09-25,47379700.0,1.755,198100.0,347209.0,0.4181,1.7596,1.7386,1.7264,-0.0367,1.6115,66.2313,False,False,-23.5887,135.0
4,2018-09-26,47379700.0,1.786,334101.0,598115.0,0.7052,1.787,1.7503,1.7464,-0.0301,3.3814,73.6258,False,False,-22.3988,135.0
5,2018-09-27,46879700.0,1.795,1575300.0,2837729.0,3.3603,1.793,1.7583,1.762,-0.0238,3.6973,78.5858,False,False,-22.1383,135.0
6,2018-09-28,46879700.0,1.816,539000.0,976250.0,1.1498,1.8181,1.7685,1.7826,-0.017,4.7088,85.7238,False,False,-21.0483,135.0
7,2018-10-08,46879700.0,1.735,786000.0,1379657.0,1.6766,1.7408,1.764,1.7774,-0.0179,-0.0144,75.054,False,False,-24.4051,135.0
8,2018-10-09,48879700.0,1.726,2797900.0,4867447.0,5.7241,1.7298,1.7554,1.7716,-0.0191,-0.5617,62.0927,False,False,-24.8828,135.0
9,2018-10-10,48879700.0,1.729,1268900.0,2164356.0,2.596,1.7161,1.7465,1.7602,-0.0196,-0.5893,51.1513,False,False,-25.4777,135.0
10,2018-10-11,49379700.0,1.633,1654900.0,2740591.0,3.3514,1.6455,1.7292,1.7278,-0.0274,-6.0234,35.159,False,True,-28.5435,135.0
11,2018-10-12,48879700.0,1.661,998300.0,1634487.0,2.0424,1.6574,1.7163,1.6968,-0.031,-4.2973,31.0679,False,True,-28.0268,135.0
12,2018-10-15,48379700.0,1.646,848600.0,1410775.0,1.754,1.6363,1.6993,1.679,-0.0346,-4.8372,25.8529,False,True,-28.943,135.0
13,2018-10-16,48379700.0,1.623,591500.0,950326.0,1.2226,1.595,1.6901,1.6584,-0.0389,-5.7583,23.5378,False,True,-30.7365,135.0
14,2018-10-17,48379700.0,1.594,1361600.0,2150831.0,2.8144,1.5818,1.6737,1.6314,-0.0442,-6.6881,21.8193,False,True,-31.3097,135.0
15,2018-10-18,51379700.0,1.531,3055300.0,4690424.0,5.9465,1.5255,1.6488,1.611,-0.0528,-9.3859,17.1865,False,True,-33.7546,135.0
16,2018-10-19,51379700.0,1.539,2939800.0,4448295.0,5.7217,1.5255,1.6302,1.5866,-0.0583,-7.7891,18.5284,False,True,-33.7546,135.0
0,2018-09-19,2824700.0,2.129,1100.0,2331.0,0.0389,2.1288,2.1099,2.0986,-0.0156,0.8328,23.0093,False,False,-23.7208,136.0
1,2018-09-20,2824700.0,2.093,3700.0,7762.0,0.131,2.1287,2.1094,2.099,-0.0161,-0.6684,16.4695,False,False,-23.7244,136.0
2,2018-09-21,2824700.0,2.188,19701.0,41738.0,0.6975,2.2017,2.1242,2.1184,-0.0087,3.5495,44.313,False,False,-21.1086,136.0
3,2018-09-25,2824700.0,2.162,1000.0,2155.0,0.0354,2.1776,2.1312,2.1326,-0.0049,2.1699,53.9406,False,False,-21.9722,136.0
4,2018-09-26,2824700.0,2.182,1100.0,2379.0,0.0389,2.2064,2.1441,2.1508,-0.0003,2.872,67.2319,False,False,-20.9402,136.0
5,2018-09-27,2824700.0,2.182,0.0,0.0,0.0,2.1995,2.149,2.1614,0.0033,2.63,76.0927,False,False,-21.1875,136.0
6,2018-09-28,2824700.0,2.185,10000.0,21825.0,0.354,2.2255,2.155,2.1798,0.0064,2.518,83.0309,False,False,-20.2558,136.0
7,2018-10-08,2824700.0,2.121,2300.0,4971.0,0.0814,2.1188,2.1511,2.1664,0.0036,-0.6014,64.5282,False,False,-24.0791,136.0
8,2018-10-09,2824700.0,2.121,0.0,0.0,0.0,2.1221,2.1435,2.1582,0.0014,-0.7177,51.7416,False,False,-23.9609,136.0
9,2018-10-10,2824700.0,2.101,100.0,210.0,0.0035,2.1241,2.1337,2.142,-0.002,-1.6923,36.9866,False,False,-23.8892,136.0
10,2018-10-11,2824700.0,2.035,1500.0,3055.0,0.0531,2.0362,2.1179,2.1126,-0.0099,-4.5721,28.2613,False,True,-27.0388,136.0
11,2018-10-12,2824700.0,2.076,9100.0,18619.0,0.3222,2.0807,2.1071,2.0908,-0.0127,-2.5924,29.8319,False,True,-25.4443,136.0
12,2018-10-15,2824700.0,2.076,24800.0,50891.0,0.878,2.0522,2.0992,2.0818,-0.0147,-2.3901,32.0247,False,True,-26.4655,136.0
13,2018-10-16,2824700.0,2.061,4100.0,8446.0,0.1451,2.0543,2.0973,2.0698,-0.0173,-2.9737,30.9224,False,True,-26.3903,136.0
14,2018-10-17,2824700.0,2.074,3200.0,6741.0,0.1133,2.0654,2.0923,2.0644,-0.0181,-1.9231,32.4098,False,True,-25.9925,136.0
15,2018-10-18,2824700.0,2.043,4100.0,8383.0,0.1451,2.0142,2.0838,2.066,-0.0211,-2.9338,28.1023,False,False,-27.8271,136.0
16,2018-10-19,2824700.0,2.078,3000.0,6146.0,0.1062,2.0142,2.0844,2.0664,-0.0203,-0.8627,39.7119,False,False,-27.8271,136.0
0,2018-09-19,117818900.0,2.692,1178800.0,3169035.0,1.0005,0.8357629999999999,2.6478,2.6458,-0.0069,1.9568,59.2723,False,False,-19.4932,137.0
1,2018-09-20,117818900.0,2.702,473400.0,1277136.0,0.4018,0.8358549999999999,2.6613,2.6622,-0.0021,2.3453,69.5149,False,False,-19.4842,137.0
2,2018-09-21,116918900.0,2.791,1997757.0,5514760.0,1.7087,0.864791,2.6831,2.6936,0.0088,5.2512,79.5155,False,False,-16.6969,137.0
3,2018-09-25,118718900.0,2.765,1848800.0,5120574.0,1.5573,0.856197,2.6986,2.7246,0.0152,3.8173,81.7185,True,False,-17.5248,137.0
4,2018-09-26,119018900.0,2.805,2691700.0,7553790.0,2.2616,0.86813,2.7202,2.751,0.0231,4.8108,83.4046,True,False,-16.3753,137.0
5,2018-09-27,118718900.0,2.796,1150600.0,3218890.0,0.9692,0.865718,2.7307,2.7718,0.0284,3.9148,83.0456,True,False,-16.6076,137.0
6,2018-09-28,118418900.0,2.83,1505100.0,4251608.0,1.271,0.8759819999999999,2.748,2.7974,0.035,4.4634,86.6137,True,False,-15.619,137.0
7,2018-10-08,119918900.0,2.725,2701900.0,7406156.0,2.2531,0.835917,2.745,2.7842,0.0313,0.1746,74.4092,True,False,-19.4783,137.0
8,2018-10-09,123518900.0,2.712,4478700.0,12140432.0,3.6259,0.8374940000000001,2.7365,2.7736,0.027,-0.5835,58.0331,True,False,-19.3264,137.0
9,2018-10-10,123218900.0,2.712,1688700.0,4579987.0,1.3705,0.8382360000000001,2.7261,2.755,0.0234,-0.8198,43.963,False,False,-19.2549,137.0
10,2018-10-11,123518900.0,2.626,5348700.0,14062237.0,4.3303,0.803519,2.71,2.721,0.0134,-4.0117,34.0145,False,False,-22.5991,137.0
11,2018-10-12,126518900.0,2.663,3382700.0,8915527.0,2.6737,0.8214799999999999,2.7001,2.6876,0.0084,-2.6296,32.2188,False,False,-20.8689,137.0
12,2018-10-15,128318900.0,2.625,1962900.0,5180799.0,1.5297,0.8108770000000001,2.6823,2.6676,0.0013,-3.8227,26.0544,False,False,-21.8904,137.0
13,2018-10-16,128618900.0,2.63,1778400.0,4713528.0,1.3827,0.81165,2.6764,2.6512,-0.0038,-3.4272,22.5984,False,False,-21.8159,137.0
14,2018-10-17,128918900.0,2.643,1331200.0,3509464.0,1.0326,0.8162560000000001,2.6687,2.6374,-0.0068,-2.5083,21.9937,False,False,-21.3722,137.0
15,2018-10-18,130418900.0,2.584,4470300.0,11639785.0,3.4276,0.796162,2.6558,2.629,-0.0137,-4.1513,15.2298,False,False,-23.3078,137.0
16,2018-10-19,130418900.0,2.663,4360842.0,11391137.0,3.3437,0.796162,2.6572,2.629,-0.0127,-0.7855,30.2958,False,True,-23.3078,137.0
0,2018-09-19,87576000.0,0.875,3323600.0,2898836.0,3.7951,0.8749,0.8583,0.8566,-0.0016,2.0309,61.6683,False,False,-17.6487,138.0
1,2018-09-20,87576000.0,0.876,2517000.0,2205165.0,2.8741,0.8749,0.863,0.862,-0.0001,2.1376,71.2709,False,False,-17.6487,138.0
2,2018-09-21,87576000.0,0.9,4573100.0,4082789.0,5.2219,0.9053,0.8693,0.8716,0.003,4.6005,78.3597,True,False,-14.7873,138.0
3,2018-09-25,87576000.0,0.897,2660900.0,2383374.0,3.0384,0.8963,0.8743,0.8826,0.0051,3.8495,81.5931,True,False,-15.6344,138.0
4,2018-09-26,86576000.0,0.908,3351000.0,3034716.0,3.8706,0.9088,0.8813,0.8912,0.0076,4.6284,83.562,True,False,-14.4578,138.0
5,2018-09-27,87576000.0,0.906,2430000.0,2200836.0,2.7747,0.9062,0.8849,0.8974,0.0093,3.9189,84.0414,True,False,-14.7026,138.0
6,2018-09-28,87576000.0,0.915,3225300.0,2951210.0,3.6829,0.9171,0.8899,0.9052,0.0112,4.3032,86.5831,True,False,-13.6766,138.0
7,2018-10-08,89576000.0,0.876,6323900.0,5596298.0,7.0598,0.8744,0.8879,0.9004,0.0095,-0.464,71.6461,True,False,-17.6958,138.0
8,2018-10-09,90576000.0,0.88,2745000.0,2410046.0,3.0306,0.8761,0.8856,0.897,0.0084,-0.3021,58.8752,True,False,-17.5358,138.0
9,2018-10-10,90576000.0,0.879,1839700.0,1615646.0,2.0311,0.8769,0.8824,0.8912,0.0073,-0.6686,45.0194,False,False,-17.4605,138.0
10,2018-10-11,96576000.0,0.848,7900000.0,6727834.0,8.1801,0.8407,0.8774,0.8796,0.004,-4.2259,34.9938,False,False,-20.8678,138.0
11,2018-10-12,99576000.0,0.86,5856100.0,4989548.0,5.881,0.8594,0.8737,0.8686,0.0022,-2.8249,32.9077,False,False,-19.1077,138.0
12,2018-10-15,100576000.0,0.848,4318300.0,3687085.0,4.2936,0.8483,0.8675,0.863,-0.0001,-3.9366,26.9193,False,False,-20.1525,138.0
13,2018-10-16,101576000.0,0.85,4046800.0,3459300.0,3.984,0.8493,0.8658,0.857,-0.0018,-3.4731,23.6933,False,False,-20.0584,138.0
14,2018-10-17,102576000.0,0.859,3985400.0,3400320.0,3.8853,0.8541,0.8639,0.853,-0.0024,-2.0711,24.991,False,False,-19.6066,138.0
15,2018-10-18,107576000.0,0.835,6831800.0,5748752.0,6.3507,0.833,0.8595,0.8504,-0.0047,-4.2431,17.494,False,False,-21.5926,138.0
16,2018-10-19,107576000.0,0.856,7729600.0,6548996.0,7.1852,0.833,0.8592,0.8496,-0.0048,-1.3446,29.6114,False,True,-21.5926,138.0
0,2018-09-19,10185091000.0,0.808,2940900.0,2373382.0,0.0289,0.8380620000000001,0.8015,0.7994,-0.0089,0.7586,47.2467,False,False,-23.5078,139.0
1,2018-09-20,10184091000.0,0.809,107000.0,87350.0,0.0011,0.836929,0.8034,0.8006,-0.0077,0.9882,54.5747,False,False,-23.6112,139.0
2,2018-09-21,10181091000.0,0.832,2478200.0,2048880.0,0.0243,0.859791,0.8088,0.806,-0.0049,3.6007,69.7165,False,False,-21.5246,139.0
3,2018-09-25,10178091000.0,0.833,4486600.0,3725945.0,0.0441,0.8553629999999999,0.8128,0.8146,-0.0025,3.4247,76.8348,False,False,-21.9288,139.0
4,2018-09-26,10175091000.0,0.841,3139900.0,2628026.0,0.0309,0.863807,0.8185,0.8246,0.0,4.1056,82.1323,False,False,-21.158,139.0
5,2018-09-27,10175091000.0,0.838,121400.0,101876.0,0.0012,0.861439,0.8221,0.8306,0.0017,3.2868,83.8458,False,False,-21.3742,139.0
6,2018-09-28,10173091000.0,0.846,2314200.0,1948493.0,0.0227,0.874517,0.8262,0.838,0.0037,3.7082,87.5356,False,False,-20.1805,139.0
7,2018-10-08,10182091000.0,0.827,1224400.0,1003807.0,0.012,0.8390920000000001,0.8265,0.837,0.0037,1.0282,79.261,False,False,-23.4139,139.0
8,2018-10-09,10188091000.0,0.819,554200.0,449813.0,0.0054,0.8348690000000001,0.8246,0.8342,0.003,-0.1118,70.549,False,False,-23.7992,139.0
9,2018-10-10,10195091000.0,0.82,80700.0,65737.0,0.0008,0.832707,0.8223,0.83,0.0025,-0.1421,65.2618,False,False,-23.9966,139.0
10,2018-10-11,10208091000.0,0.768,4240100.0,3327212.0,0.0415,0.7883220000000001,0.8133,0.816,-0.0021,-6.2653,46.5041,False,True,-28.0477,139.0
11,2018-10-12,10219091000.0,0.771,3353000.0,2556095.0,0.0328,0.79275,0.8056,0.801,-0.0054,-5.7073,35.1226,False,True,-27.6436,139.0
12,2018-10-15,10225091000.0,0.763,686800.0,528931.0,0.0067,0.78204,0.796,0.7882,-0.0085,-6.2558,24.5387,False,True,-28.6211,139.0
13,2018-10-16,10236091000.0,0.75,709600.0,535520.0,0.0069,0.768961,0.7893,0.7744,-0.012,-7.293,17.0192,False,True,-29.8148,139.0
14,2018-10-17,10239091000.0,0.755,1370300.0,1032144.0,0.0134,0.774007,0.7831,0.7614,-0.0141,-5.9288,14.5512,False,True,-29.3543,139.0
15,2018-10-18,10241091000.0,0.74,551700.0,410029.0,0.0054,0.7563979999999999,0.7753,0.7558,-0.0168,-6.8987,10.3675,False,True,-30.9616,139.0
16,2018-10-19,10241091000.0,0.755,450200.0,330523.0,0.0044,0.7563979999999999,0.7728,0.7526,-0.0176,-4.1473,17.6756,False,True,-30.9616,139.0
0,2018-09-19,741675700.0,2.711,10988606.0,29720471.0,1.4816,2.251641,2.6612,2.6652,-0.0042,2.1637,68.3005,False,False,-33.9708,140.0
1,2018-09-20,741675700.0,2.702,4293500.0,11621853.0,0.5789,2.246819,2.6712,2.6758,-0.0006,1.8054,73.8522,False,False,-34.1122,140.0
2,2018-09-21,740675700.0,2.778,9006400.0,24688834.0,1.216,2.3090919999999997,2.6891,2.701,0.0082,4.2825,82.185,False,False,-32.286,140.0
3,2018-09-25,742175700.0,2.755,6366018.0,17531733.0,0.8578,2.2903849999999997,2.7007,2.7244,0.0132,3.0324,83.3341,False,False,-32.8346,140.0
4,2018-09-26,742175700.0,2.775,8113300.0,22597562.0,1.0932,2.30535,2.7166,2.7442,0.0185,3.368,82.7962,True,False,-32.3957,140.0
5,2018-09-27,742675700.0,2.779,3875900.0,10759278.0,0.5219,2.307512,2.7253,2.7578,0.0229,3.0563,82.9442,True,False,-32.3324,140.0
6,2018-09-28,743675700.0,2.801,5636900.0,15754211.0,0.758,2.334034,2.7381,2.7776,0.0277,3.3071,87.1397,True,False,-31.5546,140.0
7,2018-10-08,750675700.0,2.707,13441500.0,36703308.0,1.7906,2.251973,2.7344,2.7634,0.0237,-0.4261,72.4321,False,False,-33.961,140.0
8,2018-10-09,754675700.0,2.699,7593100.0,20543124.0,1.0061,2.241331,2.7254,2.7522,0.0197,-0.8723,55.4309,False,False,-34.2731,140.0
9,2018-10-10,757675700.0,2.709,5351600.0,14478829.0,0.7063,2.250643,2.7171,2.739,0.0171,-0.6783,42.5095,False,False,-34.0,140.0
10,2018-10-11,787175700.0,2.598,35491100.0,92807351.0,4.5087,2.1482959999999998,2.6989,2.7028,0.006,-4.6314,32.1212,False,True,-37.0014,140.0
11,2018-10-12,796175700.0,2.614,17905500.0,46367576.0,2.2489,2.174236,2.683,2.6654,-0.0015,-3.8617,28.5378,False,True,-36.2407,140.0
12,2018-10-15,803675700.0,2.575,11822900.0,30625931.0,1.4711,2.135326,2.6586,2.639,-0.0104,-4.8997,20.9069,False,True,-37.3817,140.0
13,2018-10-16,810175700.0,2.554,10769400.0,27671913.0,1.3293,2.123769,2.644,2.61,-0.019,-5.2436,14.4608,False,True,-37.7206,140.0
14,2018-10-17,815675700.0,2.574,10681100.0,27450095.0,1.3095,2.142559,2.6303,2.583,-0.0239,-3.8955,13.6963,False,True,-37.1696,140.0
15,2018-10-18,826675700.0,2.53,16203200.0,41153358.0,1.96,2.095501,2.6133,2.5694,-0.031,-4.8723,9.8139,False,True,-38.5496,140.0
16,2018-10-19,826675700.0,2.587,13352853.0,33969148.0,1.6152,2.095501,2.611,2.564,-0.0316,-2.1527,19.5471,False,True,-38.5496,140.0
