,day_old,day1,diff,stock_return
152,100.005,100.00929773559602,0.004297735596026087,4.2975207199900874e-05
67,0.95,0.9500210643375735,2.106433757353976e-05,2.2172986919515536e-05
154,100.012,100.01329198251895,0.001291982518949908,1.2918274996499499e-05
164,100.009,100.01008084712241,0.0010808471224095229,1.0807498549225798e-05
155,100.007,100.00737832175649,0.00037832175648588873,3.7829527581658156e-06
153,99.883,99.88309136073178,9.136073178694915e-05,9.146774905334156e-07
15,0.951,0.9509999752044678,-2.4795532183041757e-08,-2.6073114808666412e-08
169,100.022,100.01975645198458,-0.002243548015428587,-2.2430545434290324e-05
162,99.997,99.99458942653665,-0.002410573463350829,-2.410645782724311e-05
149,99.99,99.98654319630197,-0.0034568036980289207,-3.457149412970218e-05
69,1.158,1.1579502366372518,-4.976336274808979e-05,-4.297354296035388e-05
172,100.017,100.0109001155844,-0.006099884415590395,-6.098847611496441e-05
171,100.015,100.00651466580426,-0.008485334195739824,-8.48406158650185e-05
161,100.021,100.01228075169705,-0.008719248302952565,-8.717417645247063e-05
77,0.478,0.477955537579398,-4.4462420601965036e-05,-9.301761632210259e-05
160,100.007,99.99756372167441,-0.009436278325594571,-9.435617832346307e-05
159,100.002,99.99246699788286,-0.009533002117137812,-9.532811460908594e-05
2,0.551,0.5509452175877204,-5.478241227963032e-05,-9.942361575250511e-05
53,1.012,1.0118992764541994,-0.00010072354580059617,-9.952919545513456e-05
68,0.985,0.9848774329800303,-0.00012256701996971042,-0.00012443352281188874
158,100.007,99.99378428781804,-0.01321571218196027,-0.0001321478714685999
143,96.0,95.97942773781746,-0.020572262182540157,-0.0002142943977347933
150,100.002,99.97560309088838,-0.026396909111610967,-0.00026396381183987287
163,103.086,103.05502167343508,-0.030978326564920167,-0.0003005095412075371
36,0.633,0.6327439336227492,-0.0002560663772508409,-0.0004045282421024343
156,100.004,99.96236882620398,-0.04163117379601999,-0.0004162950861567536
71,0.964,0.9634908265278394,-0.0005091734721606178,-0.0005281882491292716
157,100.003,99.93980202583207,-0.06319797416793449,-0.0006319607828558592
79,1.01,1.0092532558922747,-0.00074674410772535,-0.0007393506017082674
80,0.856,0.8549077081673611,-0.0010922918326389253,-0.001276041860559492
93,0.884,0.8827754384140429,-0.0012245615859570735,-0.0013852506628473683
194,0.84,0.8387796137950926,-0.0012203862049073866,-0.0014528407201278412
62,0.969,0.9674332629805801,-0.0015667370194198948,-0.0016168596691639781
37,0.648,0.646789239146441,-0.0012107608535589787,-0.0018684581073441027
56,0.98,0.9780047962669675,-0.0019952037330325245,-0.0020359221765638004
91,0.99,0.9879826099486358,-0.002017390051364143,-0.0020377677286506496
191,0.561,0.5597918678891307,-0.0012081321108693421,-0.002153533174455155
58,0.82,0.8182329185417228,-0.0017670814582771976,-0.0021549773881429242
18,1.037,1.0346970767959776,-0.002302923204022367,-0.0022207552594236905
125,1.2990000000000002,1.2958252243194754,-0.0031747756805247107,-0.0024440151505194076
145,99.989,99.74214851191844,-0.24685148808156043,-0.00246878644732481
85,0.976,0.9728438394843657,-0.0031561605156342765,-0.0032337710201170867
102,2.7430000000000003,2.7335807556097764,-0.009419244390223902,-0.003433920667234379
129,0.884,0.8809438481379279,-0.0030561518620720873,-0.0034571853643349405
87,0.922,0.918560052581051,-0.003439947418949041,-0.0037309624934371375
176,0.855,0.8517162853933221,-0.0032837146066778677,-0.0038406018791554007
119,1.009,1.0047148793613334,-0.004285120638666484,-0.004246898551701174
98,1.649,1.641811315536217,-0.007188684463782957,-0.004359420535950853
31,0.985,0.9806745830022923,-0.004325416997707721,-0.004391286292089056
96,4.615,4.593814950584152,-0.02118504941584831,-0.004590476579815452
84,0.825,0.8211481462551211,-0.0038518537448788415,-0.004668913630156171
70,0.943,0.9383936576784501,-0.004606342321549883,-0.004884774466118646
13,1.32,1.3134453411841147,-0.00655465881588535,-0.004965650618094962
19,1.038,1.032772977333245,-0.00522702266675501,-0.005035667309012534
141,114.513,113.93506133837349,-0.5779386616265185,-0.005046926214722507
193,0.873,0.8683490826996013,-0.0046509173003986826,-0.00532751122611533
186,0.393,0.39082862519810213,-0.002171374801897885,-0.005525126722386476
178,1.266,1.2586908943915829,-0.007309105608417132,-0.0057733851567275925
17,0.75,0.7455398333110637,-0.00446016668893634,-0.005946888918581787
48,0.8190000000000001,0.8138975544778202,-0.005102445522179866,-0.006230092212673829
66,0.999,0.992430973599322,-0.006569026400678024,-0.0065756020026807045
135,2.0780000000000003,2.064159530077975,-0.013840469922025367,-0.0066604763821103774
97,2.491,2.473026198935328,-0.017973801064671946,-0.0072154962122328165
49,0.825,0.8189257560409329,-0.006074243959067083,-0.0073627199503843435
185,0.883,0.8759443910273932,-0.007055608972606819,-0.007990497137720067
29,0.6579999999999999,0.6517199588040439,-0.006280041195956043,-0.0095441355561642
202,0.619,0.6130473016842347,-0.005952698315765281,-0.009616637020622425
33,0.865,0.8563985526045895,-0.008601447395410466,-0.009943869821283776
27,0.925,0.9153999473579476,-0.009600052642052437,-0.010378435288705336
94,1.017,1.006137425602313,-0.010862574397686897,-0.010680997441186724
116,3.185,3.1500615536680976,-0.03493844633190246,-0.01096968487657848
133,1.631,1.6123726285867677,-0.01862737141323234,-0.011420828579541594
166,100.02,98.8379824149497,-1.1820175850502892,-0.011817812288045284
200,1.255,1.2400522673351095,-0.014947732664890356,-0.011910543956087934
175,1.639,1.6188679268309445,-0.02013207316905552,-0.012283144093383477
181,0.654,0.6458476051145339,-0.008152394885466152,-0.012465435604688305
146,102.39,101.11290474155685,-1.277095258443154,-0.012472851435131889
139,2.587,2.554258332331868,-0.032741667668132024,-0.012656230254399698
22,0.67,0.6614417330299068,-0.008558266970093209,-0.012773532791183893
61,0.7,0.6908816389876452,-0.009118361012354748,-0.01302623001764964
14,0.607,0.5988929227973981,-0.008107077202601842,-0.013355975622078818
0,0.984,0.9706386610409043,-0.013361338959095637,-0.013578596503145973
1,0.968,0.953807433143236,-0.014192566856763955,-0.01466174262062392
127,1.165,1.147825445097888,-0.01717455490211206,-0.014742107212113355
187,0.565,0.5566605197342471,-0.008339480265752819,-0.014760142063279327
16,1.227,1.2071294453421344,-0.01987055465786569,-0.016194421074055165
76,0.984,0.9673554325816383,-0.016644567418361733,-0.016915210791018022
3,0.695,0.6830622092101428,-0.011937790789857128,-0.017176677395477884
121,3.179,3.1240993291723567,-0.05490067082764316,-0.01726979264789027
192,2.048,2.0119888095208855,-0.0360111904791145,-0.017583589101130125
199,2.02,1.9830795601773907,-0.036920439822609286,-0.01827744545673727
130,5.25,5.147310019154541,-0.10268998084545888,-0.01955999635151598
188,0.6459999999999999,0.6332992347258669,-0.012700765274132997,-0.019660627359339006
100,1.4580000000000002,1.4288629296350173,-0.02913707036498292,-0.0199842732270116
113,0.977,0.9574379879705178,-0.019562012029482156,-0.020022530224649084
46,1.111,1.0886558441786418,-0.02234415582135818,-0.020111751414363797
95,2.527,2.4760647516024705,-0.05093524839752961,-0.020156410129612033
81,1.055,1.0329408934092588,-0.022059106590741173,-0.020909105773214382
60,0.67,0.655853074966032,-0.014146925033968083,-0.02111481348353445
195,0.96,0.9392863052411882,-0.020713694758811796,-0.02157676537376229
90,0.888,0.8686010562636381,-0.019398943736361862,-0.02184565736076786
35,0.775,0.7570780485538516,-0.017921951446148388,-0.023125098640191466
111,5.5360000000000005,5.407689092693017,-0.12831090730698325,-0.02317754828522096
39,1.099,1.0733793566293588,-0.025620643370641183,-0.02331268732542419
106,1.587,1.5485587228533535,-0.03844127714664647,-0.024222606897697837
103,3.1,3.0219665539694276,-0.0780334460305725,-0.025172079364700804
118,3.447,3.3535289166100735,-0.0934710833899266,-0.027116647342595473
10,0.7509999999999999,0.7305239950516389,-0.020476004948360993,-0.027264986615660448
6,0.939,0.9126877554406959,-0.026312244559304032,-0.02802155970106926
201,1.5759999999999998,1.530472788927199,-0.04552721107280089,-0.02888782428477214
82,1.05,1.0163629005223265,-0.03363709947767357,-0.03203533283587959
107,2.8680000000000003,2.7632440343141336,-0.10475596568586676,-0.036525789988098585
34,0.9,0.8590282462742418,-0.04097175372575823,-0.045524170806398034
117,1.359,1.2957394435519158,-0.06326055644808415,-0.04654934249307149
105,0.484,0.4604938041060106,-0.02350619589398939,-0.04856652044212684
109,3.09,2.9257798830527735,-0.16422011694722638,-0.05314566891496
64,0.972,0.898972201850287,-0.07302779814971294,-0.07513147957789397
